measurement_id,measurement_name,peak_id,cf_id,mono_cf_id,peak_mz,peak_mz_nominal,peak_charge,peak_mass_deconvoluted,peak_intensity,peak_relint_bp,peak_relint_tic,peak_resolution,peak_sn,formula_json,formula_mass,formula_mass_nominal,formula_error_relative,formula_score_primary,formula_score_secondary,formula_hc,formula_oc,formula_nc,formula_sc,formula_pc,formula_dbe,formula_dbe_o,peak_kmd_ch2,peak_kmd_co2,peak_kmd_h2,peak_kmd_nh2,formula_ai,formula_ai_mod,formula_ai_con,formula_xc,formula_nosc,formula_f_star,formula_z_x,formula_dbe_div_c,formula_dbe_div_h,formula_dbe_div_o,formula_feature,peak_kmd_div_zstar,peak_zstar,formula_string,formula_class,C,H,O,Na,S,N,occurrence_count,peak_intensity_rank,measurement_rank
25586,CBZ_dark_1,239267121,60598064000,60598064000,871.149584,871,1,870.1423075479,644588.5,0.000126758019178646,0.000105252329428801,206755.7,5.18,"[{""C"":32,""H"":35,""N"":2,""O"":25,""Na"":1}]",870.1426589,870,0.40378678,1,,1.094,0.781,0.062,0,0,16,-9,0.823153381492716,0.64900004781191,0.614262059726229,0.868687168840552,0,0.114285714285714,0.446428571428571,0,0.65625,-14.5,-29 (N2 Na1 O25),0.5,0.457142857142857,0.64,,0.016076965318844,-11,C32 H35 N2 O25 Na1,CHNO,32,35,25,1,,2,1,206,1
25586,CBZ_dark_1,239267133,63624320000,63624320000,879.655472,880,1,878.6481955479,625001.1,0.000122906166368892,0.000102053979663867,241512.1,4.97,"[{""C"":51,""H"":90,""O"":11}]",878.6483137,879,0.1344703,1,,1.765,0.216,0,0,0,7,-4,0.326763170818936,0.141145426278513,0.174416124246363,0.372741549201919,0,0.032967032967033,0.102040816326531,0,-1.33333333333333,-5,-12 (O11),0.137254901960784,0.0777777777777778,0.636363636363636,,-0.163381585409468,-2,C51 H90 O11,CHO,51,90,11,,,,1,214,1
25586,CBZ_dark_1,239267144,67403236000,67403236000,889.806699,890,1,888.7994225479,715788.8,0.000140759524003701,0.000116878347316227,240650.5,5.99,"[{""C"":53,""H"":108,""O"":9}]",888.79933504,889,-0.09845631,1,,2.038,0.17,0,0,0,0,-9,0.186871167876006,0.987571390718131,0.102006055352604,0.233380136894766,0,0,-0.0392156862745098,0,-1.69811320754717,-12,2 (O9),0,0,0,,-0.0311451946460011,-6,C53 H108 O9,CHO,53,108,9,,,,1,187,1
25586,CBZ_dark_1,239267152,69624299000,69624299000,895.289531,895,1,894.2822545479,552925.9,0.000108732612878712,0.00009028510278498,177263.2,4.17,"[{""C"":45,""H"":47,""N"":2,""O"":16,""Na"":1}]",894.2823277,894,0.08179978,1,,1.044,0.356,0.044,0,0,23,7,0.710161372076982,0.503471721137316,0.661744277849948,0.756956921162896,0.203703703703704,0.385714285714286,0.475609756097561,2.87096774193548,-0.2,6.5,-43 (N2 Na1 O16),0.511111111111111,0.48936170212766,1.4375,,0.289838627923018,-1,C45 H47 N2 O16 Na1,CHNO,45,47,16,1,,2,1,289,1
25586,CBZ_dark_1,239267158,72766500000,72766500000,903.219043,903,1,902.2117665479,549270.8,0.000108013839217842,0.0000896882758336844,146478.2,4.09,"[{""C"":41,""H"":42,""O"":23}]",902.2116876,902,-0.08750485,1,,1.024,0.561,0,0,0,21,-2,0.789503572183321,0.572126361816231,0.79379919985945,0.836713585925963,0,0.322033898305085,0.487179487179487,0,0.0975609756097562,-5.5,-40 (O23),0.51219512195122,0.5,0.91304347826087,,0.0300709182595256,-7,C41 H42 O23,CHO,41,42,23,,,,1,303,1
25586,CBZ_dark_1,239267159,72850370000,72850370000,903.44037,903,1,902.4330935479,627090.5,0.000123317045876162,0.000102395149599584,240456.3,4.95,"[{""C"":51,""H"":63,""N"":2,""O"":11,""Na"":1}]",902.43295512,902,-0.15339411,1,,1.235,0.216,0.039,0,0,21,10,0.568423708898422,0.350748189446563,0.574190643837824,0.615645291097962,0.223684210526316,0.32183908045977,0.372340425531915,2.875,-0.686274509803922,6.5,-39 (N2 Na1 O11),0.411764705882353,0.333333333333333,1.90909090909091,,0.061653755871654,-7,C51 H63 N2 O11 Na1,CHNO,51,63,11,1,,2,1,210,1
25586,CBZ_dark_1,239267162,73600980000,73600980000,905.268598,905,1,904.2613215479,587250.4,0.000115482509330941,0.0000958898158406409,201567,4.51,"[{""C"":40,""H"":49,""O"":22,""Na"":1}]",904.26131749,904,-0.00448753,1,,1.225,0.55,0,0,0,16,-6,0.742237132954756,0.522097490187889,0.760157511150169,0.789554274110628,0,0.189655172413793,0.381578947368421,0,-0.125,-8.5,-31 (Na1 O22),0.4,0.326530612244898,0.727272727272727,,0.0515525734090488,-5,C40 H49 O22 Na1,CHNO,40,49,22,1,,,1,241,1
25586,CBZ_dark_1,239267164,74544201000,74544201000,907.829584,908,1,906.8223075479,742351.8,0.000145983125205774,0.000121215715461357,135078.2,6.23,"[{""C"":55,""H"":111,""O"":7,""Na"":1}]",906.82275017,907,0.48810211,1,,2.018,0.127,0,0,0,0,-7,0.184110764482398,0.960519372091085,0.219055714027945,0.231561764844628,0,0,-0.0283018867924528,0,-1.76363636363636,-8,1 (Na1 O7),0,0,0,,-0.0920553822411989,-2,C55 H111 O7 Na1,CHNO,55,111,7,1,,,1,182,1
25586,CBZ_dark_1,239267173,78413107000,78413107000,917.014739,917,1,916.0074625479,557005.3,0.000109534824930956,0.000090951212020053,230124.4,4.18,"[{""C"":63,""H"":129,""N"":1,""O"":1}]",916.00741775,916,-0.04890561,1,,2.048,0.016,0.016,0,0,0,-1,0.00921203250743474,0.773240699217581,0.105216795210481,0.0571431282540971,0,0,-0.024390243902439,0,-1.96825396825397,-4.5,3 (N1 O1),0,0,0,,-0.00131600464391925,-7,C63 H129 N1 O1,CHNO,63,129,1,,,1,1,284,1
25586,CBZ_dark_1,239267179,81258051000,81258051000,923.64799,924,1,922.6407135479,549322.4,0.000108023986333079,0.0000896967013954165,193927.1,4.09,"[{""C"":56,""H"":87,""N"":2,""O"":7,""Na"":1}]",922.6410974,923,0.4160362,1,,1.554,0.125,0.036,0,0,14,7,0.38336781008843,0.138456044618238,0.523468188672609,0.431645616716878,0.117021276595745,0.178217821782178,0.201923076923077,2.81818181818182,-1.19642857142857,0,-25 (N2 Na1 O7),0.25,0.160919540229885,2,,-0.0273834150063164,-14,C56 H87 N2 O7 Na1,CHNO,56,87,7,1,,2,1,301,1
25586,CBZ_dark_1,239267180,82033746000,82033746000,925.271657,925,1,924.2643805479,579958.8,0.000114048619690274,0.0000946991990591391,189231.6,4.43,"[{""C"":40,""H"":48,""N"":2,""O"":23}]",924.2647858,924,0.43845888,1,,1.2,0.575,0.05,0,0,18,-5,0.761513818571643,0.51441364131108,0.91240778786289,0.809876492035073,0,0.169811320754717,0.388888888888889,0,0.1,-11.5,-32 (N2 O23),0.45,0.375,0.782608695652174,,0.0183450908791044,-13,C40 H48 N2 O23,CHNO,40,48,23,,,2,1,250,1
25586,CBZ_dark_1,239267181,83787404000,83787404000,929.258886,929,1,928.2516095479,580982.5,0.000114249929803987,0.0000948663550193157,180208.1,4.44,"[{""C"":44,""H"":45,""N"":2,""O"":19,""Na"":1}]",928.2514215,928,-0.20258294,1,,1.023,0.432,0.045,0,0,23,4,0.778737012279976,0.526262765733804,0.956136735448695,0.82730809270447,0.108695652173913,0.369230769230769,0.4875,2.85714285714286,-0.0227272727272725,-0.5,-43 (N2 Na1 O19),0.522727272727273,0.511111111111111,1.21052631578947,,0.024584776413336,-9,C44 H45 N2 O19 Na1,CHNO,44,45,19,1,,2,1,246,1
25586,CBZ_dark_1,239267194,86840780000,86840780000,936.130924,936,1,935.1236475479,695428.2,0.000136755621785016,0.000113553744754177,225460.9,5.7,"[{""C"":38,""H"":33,""N"":1,""O"":27}]",935.1239948,935,0.37134337,1,,0.868,0.711,0.026,0,0,23,-4,0.914372422647602,0.652635901889198,0.137455137153097,0.963302695021071,0,0.361702127659575,0.571428571428571,0,0.631578947368421,-5,-43 (N1 O27),0.605263157894737,0.696969696969697,0.851851851851852,,0.0428137886761988,-2,C38 H33 N1 O27,CHNO,38,33,27,,,1,1,190,1
25586,CBZ_dark_1,239267196,87582812000,87582812000,937.909944,938,1,936.9026675479,551633.4,0.000108478443374,0.0000900740555264783,226908.5,4.11,"[{""C"":67,""H"":116,""O"":1}]",936.90261833,937,-0.05253257,1,,1.731,0.015,0,0,0,10,9,0.137338900387135,0.873204579868343,0.372247939957902,0.186362159682517,0.136363636363636,0.142857142857143,0.142857142857143,2.78947368421053,-1.70149253731343,2,-18 (O1),0.149253731343284,0.0862068965517242,10,,-0.00980992145622395,-14,C67 H116 O1,CHO,67,116,1,,,,1,294,1
25586,CBZ_dark_1,239267199,88551834000,88551834000,939.98076,940,1,938.9734835479,547373.8,0.000107640795078237,0.0000893785221397751,171407.5,4.06,"[{""C"":63,""H"":127,""O"":2,""Na"":1}]",938.97337758,939,-0.11285506,1,,2.016,0.032,0,0,0,0,-2,0.0688352014780094,0.801909792546326,0.317510327526747,0.117966699469889,0,0,-0.00806451612903226,0,-1.95238095238095,-8,1 (Na1 O2),0,0,0,,-0.00573626678983411,-12,C63 H127 O2 Na1,CHNO,63,127,2,1,,,1,306,1
25586,CBZ_dark_1,239267202,90010628000,90010628000,943.066825,943,1,942.0595485479,608698.9,0.000119700346562529,0.0000993920573292086,221043.1,4.74,"[{""C"":66,""H"":135,""N"":1}]",942.05945332,942,-0.10108481,1,,2.045,0,0.015,0,0,0,0,0.98621614330284,0.715131272466806,0.255406388834331,0.035508945656261,0,0,-0.0153846153846154,0,-2,-4.5,3 (N1),0,0,0,,0.00153153963301773,-9,C66 H135 N1,CHN,66,135,,,,1,1,223,1
25586,CBZ_dark_1,239267217,94388871000,94388871000,952.250382,952,1,951.2431055479,544608.3,0.000107096960830436,0.0000889269544853175,216822.6,4.03,"[{""C"":45,""H"":45,""N"":1,""O"":22}]",951.24332208,951,0.22763061,1,,1,0.489,0.022,0,0,24,2,0.81291362697948,0.529450969062168,0.143153062703504,0.862686441192182,0.0454545454545455,0.363636363636364,0.5,2.84615384615385,0.0444444444444443,-5,-45 (N1 O22),0.533333333333333,0.533333333333333,1.09090909090909,,0.0133633123586086,-14,C45 H45 N1 O22,CHNO,45,45,22,,,1,1,311,1
25586,CBZ_dark_1,239267219,95461893000,95461893000,954.570623,955,1,953.5633465479,581829.4,0.000114416472282549,0.0000950046420005343,212530.3,4.44,"[{""C"":55,""H"":80,""N"":1,""O"":11,""Na"":1}]",953.56290666,954,-0.46130979,1,,1.455,0.2,0.018,0,0,16,5,0.495263439391238,0.208673512914061,0.84092705488581,0.545157529401195,0.104651162790698,0.206185567010309,0.259615384615385,2.81818181818182,-1,-0.5,-30 (N1 Na1 O11),0.290909090909091,0.2,1.45454545454545,,-0.0450239490355671,-11,C55 H80 N1 O11 Na1,CHNO,55,80,11,1,,1,1,245,1
25586,CBZ_dark_1,239267221,97082337000,97082337000,957.96881,958,1,956.9615335479,580689.3,0.000114192272164698,0.0000948184795406366,246665.5,4.42,"[{""C"":63,""H"":124,""N"":2,""O"":3}]",956.96119583,957,-0.35290658,1,,1.968,0.048,0.032,0,0,3,0,0.100870900853465,0.809700828018094,0.469124517637511,0.150942609411345,0,0,-0.00840336134453782,0,-1.77777777777778,-4,-2 (N2 O3),0.0476190476190476,0.0241935483870968,1,,-0.0126088626066831,-8,C63 H124 N2 O3,CHNO,63,124,3,,,2,1,248,1
25586,CBZ_dark_1,239267228,101839863000,101839863000,967.36872,967,1,966.3614435479,6863495.5,0.00134970309619478,0.00112071327583271,184412,73.89,"[{""C"":46,""H"":59,""N"":2,""O"":19,""Na"":1}]",966.36097195,966,-0.48801422,1,,1.283,0.413,0.043,0,0,18,-1,0.711456967209301,0.40761750226784,0.1421980159746,0.762019996099411,0,0.202898550724638,0.345238095238095,0,-0.326086956521739,-7.5,-33 (N2 Na1 O19),0.391304347826087,0.305084745762712,0.947368421052632,,0.0221956179069768,-13,C46 H59 N2 O19 Na1,CHNO,46,59,19,1,,2,1,26,1
25586,CBZ_dark_1,239267234,102854999000,102854999000,969.375333,969,1,968.3680565479,1273525.9,0.000250438257053456,0.000207949052089682,221895.8,12.08,"[{""C"":49,""H"":60,""O"":20}]",968.36779432,968,-0.2707937,1,,1.224,0.408,0,0,0,20,0,0.707084578364061,0.400540559134015,0.151164913712933,0.757752490148391,0,0.256410256410256,0.382978723404255,0,-0.408163265306122,-5.5,-38 (O20),0.408163265306122,0.333333333333333,1,,0.0266286746941763,-11,C49 H60 O20,CHO,49,60,20,,,,1,123,1
25586,CBZ_dark_1,239267235,102900659000,102900659000,969.518157,970,1,968.5108805479,598968.9,0.000117786946732081,0.000097803283770043,204855.6,4.62,"[{""C"":51,""H"":77,""O"":16,""Na"":1}]",968.51093066,969,0.05174139,1,,1.51,0.314,0,0,0,13,-3,0.564420057569919,0.257683537214007,0.00944983870965643,0.615095434567706,0,0.127906976744186,0.23469387755102,0,-0.882352941176471,-8,-25 (Na1 O16),0.254901960784314,0.168831168831169,0.8125,,0.0435579942430081,-10,C51 H77 O16 Na1,CHNO,51,77,16,1,,,1,228,1
25586,CBZ_dark_1,239267238,104028380000,104028380000,971.89164,972,1,970.8843635479,592356.3,0.000116486582115554,0.0000967235382369147,181453,4.55,"[{""C"":68,""H"":115,""O"":1,""Na"":1}]",970.88456258,971,0.20500079,1,,1.691,0.015,0,0,0,11,10,0.193587320717143,0.883651771138375,0.654395216490229,0.244386756398171,0.156716417910448,0.162962962962963,0.162962962962963,2.81818181818182,-1.66176470588235,6,-21 (Na1 O1),0.161764705882353,0.0956521739130435,11,,-0.0241984150896428,-8,C68 H115 O1 Na1,CHNO,68,115,1,1,,,1,233,1
25586,CBZ_dark_1,239267241,104972118000,104972118000,973.670243,974,1,972.6629665479,547964.6,0.000107756975614704,0.0000894749915558856,205444,4.06,"[{""C"":53,""H"":93,""N"":2,""O"":12,""Na"":1}]",972.6626207,973,-0.3555682,1,,1.755,0.226,0.038,0,0,8,-4,0.41697033282901,0.104637545530977,0.88960178159175,0.467862733635911,0,0.0111111111111111,0.0918367346938776,0,-1.18867924528302,-7,-13 (N2 Na1 O12),0.150943396226415,0.0860215053763441,0.666666666666667,,-0.0694950554715016,-6,C53 H93 N2 O12 Na1,CHNO,53,93,12,1,,2,1,304,1
25586,CBZ_dark_1,239267242,105055377000,105055377000,973.892284,974,1,972.8850075479,569343.1,0.000111961047379886,0.0000929658030188478,226536.9,4.29,"[{""C"":64,""H"":117,""O"":4,""Na"":1}]",972.8849565,973,-0.05247064,1,,1.828,0.062,0,0,0,6,2,0.195177266805899,0.882545208079478,0.6692847692633,0.246081273389677,0.0416666666666667,0.0725806451612903,0.0725806451612903,2.55555555555556,-1.703125,-1,-11 (Na1 O4),0.09375,0.0512820512820513,1.5,,-0.0325295444676499,-6,C64 H117 O4 Na1,CHNO,64,117,4,1,,,1,264,1
25586,CBZ_dark_1,239267246,106935764000,106935764000,977.307563,977,1,976.3002865479,562458.9,0.000110607272753702,0.0000918417089863701,257184.2,4.22,"[{""C"":49,""H"":52,""O"":21}]",976.30010868,976,-0.18218568,1,,1.061,0.429,0,0,0,24,3,0.783711813426066,0.46647657139215,0.280522939025445,0.83479433193304,0.107142857142857,0.350649350649351,0.468085106382979,2.85185185185185,-0.204081632653061,1.5,-46 (O21),0.489795918367347,0.461538461538462,1.14285714285714,,0.0720960621913112,-3,C49 H52 O21,CHO,49,52,21,,,,1,276,1
25586,CBZ_dark_1,239267247,107018178000,107018178000,977.52185,978,1,976.5145735479,568219.9,0.000111740170638924,0.0000927824000937034,186504.8,4.28,"[{""C"":50,""H"":76,""N"":2,""O"":17}]",976.51439897,977,-0.17877658,1,,1.52,0.34,0.04,0,0,14,-3,0.56966408918197,0.25214002672044,0.0678997224986233,0.620757808174972,0,0.0886075949367089,0.217391304347826,0,-0.72,-4,-24 (N2 O17),0.28,0.184210526315789,0.823529411764706,,0.215167955409015,-2,C50 H76 N2 O17,CHNO,50,76,17,,,2,1,266,1
25586,CBZ_dark_1,239267251,108070911000,108070911000,979.553739,980,1,978.5464625479,672802.7,0.000132306328068286,0.000109859315549357,253252.3,5.44,"[{""C"":57,""H"":79,""O"":12,""Na"":1}]",978.54692225,979,0.46978033,1,,1.386,0.211,0,0,0,18,6,0.540043923859344,0.219781239596273,0.0517868700844701,0.591243846888119,0.144444444444444,0.245098039215686,0.3,2.84,-0.964912280701754,-1,-35 (Na1 O12),0.315789473684211,0.227848101265823,1.5,,0.0328540054386183,-14,C57 H79 O12 Na1,CHNO,57,79,12,1,,,1,197,1
25586,CBZ_dark_1,239267261,110158317000,110158317000,983.461329,983,1,982.4540525479,582305,0.000114509998794302,0.0000950823008602197,173249.1,4.44,"[{""C"":50,""H"":71,""O"":18,""Na"":1}]",982.45380971,982,-0.24717488,1,,1.42,0.36,0,0,0,15,-3,0.636817191585465,0.311287777119901,0.174536478470827,0.688221358954593,0,0.158536585365854,0.28125,0,-0.7,-8.5,-29 (Na1 O18),0.3,0.211267605633803,0.833333333333333,,0.033016618946776,-11,C50 H71 O18 Na1,CHNO,50,71,18,1,,,1,243,1
25587,CBZ_irr_1,239267273,2822000,2822000,151.072961,151,1,150.0656845479,5021788.5,0.0397870860732805,0.00184035230058593,1103527.1,121.73,"[{""C"":7,""H"":11,""O"":2,""Na"":1}]",150.06567387,150,-0.07115485,1,,1.571,0.286,0,0,0,2,0,0.09572910695357,0.892109861711305,0.100011209088535,0.103625482279369,0.1,0.25,0.25,1.66666666666667,-1,-1.5,-3 (Na1 O2),0.285714285714286,0.181818181818182,1,,-0.0319097023178567,-3,C7 H11 O2 Na1,CHNO,7,11,2,1,,,2,84,1
25587,CBZ_irr_1,239267274,2832000,2832000,151.096496,151,1,150.0892195479,626881.1,0.0049667110200704,0.000229735297410243,1289021,13.48,"[{""C"":6,""H"":14,""O"":4}]",150.08920893,150,-0.07074393,1,,2.333,0.667,0,0,0,0,-4,0.0722203864521589,0.868569420252669,0.076658941330976,0.0801179919199342,0,0,-0.5,0,-1,-5.5,2 (O4),0,0,0,,-0.0240734621507196,-3,C6 H14 O4,CHO,6,14,4,,,,1,555,1
25587,CBZ_irr_1,239267275,2838000,2838000,151.111752,151,1,150.1044755479,327163.3,0.00259207937114805,0.000119896672634119,788283,6.1,"[{""C"":10,""H"":14,""O"":1}]",150.10446507,150,-0.06980405,1,,1.4,0.1,0,0,0,4,3,0.0569814215076292,0.853309892957412,0.0615213931300787,0.064879824385514,0.333333333333333,0.368421052631579,0.368421052631579,2.42857142857143,-1.2,1.5,-6 (O1),0.4,0.285714285714286,4,,-0.0189938071692097,-3,C10 H14 O1,CHO,10,14,1,,,,1,1032,1
25587,CBZ_irr_1,239267276,2908000,2908000,152.068208,152,1,151.0609315479,375510.8,0.00297513137421985,0.000137614749142634,1132255.6,7.29,"[{""C"":6,""H"":10,""N"":1,""O"":2,""Na"":1}]",151.06092284,151,-0.05764495,1,,1.667,0.333,0.167,0,0,2,0,0.101593413184418,0.896632753557839,0.1124915817729,0.109541808698367,0,0.125,0.125,1.66666666666667,-0.5,-1,-2 (N1 Na1 O2),0.333333333333333,0.2,1,,-0.0507967065922088,-2,C6 H10 N1 O2 Na1,CHNO,6,10,2,1,,1,1,978,1
25587,CBZ_irr_1,239267282,3013000,3013000,153.052217,153,1,152.0449405479,1952247.9,0.0154674485462064,0.000715447079079307,1130270.7,46.13,"[{""C"":6,""H"":9,""O"":3,""Na"":1}]",152.04493843,152,-0.01392943,1,,1.5,0.5,0,0,0,2,-1,0.118683170912817,0.912396243709537,0.136122699520314,0.126682999220151,0,0.222222222222222,0.222222222222222,0,-0.5,-1.5,-3 (Na1 O3),0.333333333333333,0.222222222222222,0.666666666666667,,-0.118683170912817,-1,C6 H9 O3 Na1,CHNO,6,9,3,1,,,2,192,1
25587,CBZ_irr_1,239267283,3036000,3036000,153.088616,153,1,152.0813395479,6137409.5,0.0486260303562107,0.00224919780929901,1115113.4,149.21,"[{""C"":7,""H"":13,""O"":2,""Na"":1}]",152.08132394,152,-0.10262864,1,,1.857,0.286,0,0,0,1,-1,0.0823248145274249,0.875988828002988,0.100006311412983,0.0903265453602842,0,0.0833333333333333,0.0833333333333333,0,-1.28571428571429,-1.5,-1 (Na1 O2),0.142857142857143,0.0769230769230769,0.5,,-0.0823248145274249,-1,C7 H13 O2 Na1,CHNO,7,13,2,1,,,2,74,1
25587,CBZ_irr_1,239267284,3043000,3043000,153.127423,153,1,152.1201465479,360855.4,0.00285901822822846,0.000132243933723783,1300548.9,6.93,"[{""C"":10,""H"":16,""O"":1}]",152.12011513,152,-0.2065335,1,,1.6,0.1,0,0,0,3,2,0.0435611469473258,0.837172855549824,0.0615006196829597,0.0515649061685508,0.222222222222222,0.263157894736842,0.263157894736842,2.2,-1.4,1.5,-4 (O1),0.3,0.1875,3,,-0.0435611469473258,-1,C10 H16 O1,CHO,10,16,1,,,,1,993,1
25587,CBZ_irr_1,239267296,3204000,3204000,155.03144,155,1,154.0241635479,272893.7,0.0021621072115554,0.000100008303537755,1429172.3,4.77,"[{""C"":5,""H"":7,""O"":4,""Na"":1}]",154.02420298,154,0.25601236,1,,1.4,0.8,0,0,0,2,-2,0.14167019802386,0.932715633337608,0.172266933731009,0.149773477587843,0,0.166666666666667,0.166666666666667,0,0.2,-8.5,-3 (Na1 O4),0.4,0.285714285714286,0.5,,-0.0108977075402969,-13,C5 H7 O4 Na1,CHNO,5,7,4,1,,,1,1079,1
25587,CBZ_irr_1,239267297,3217000,3217000,155.04272,155,1,154.0354435479,586395.1,0.00464594482954628,0.000214898252154052,1211996,12.49,"[{""C"":4,""H"":7,""N"":2,""O"":3,""Na"":1}]",154.03543636,154,-0.04666394,1,,1.75,0.75,0.5,0,0,2,-1,0.130402793424082,0.921433025321733,0.161074514767563,0.138506662578095,0,0,-2,0,1.25,-7.5,-1 (N2 Na1 O3),0.5,0.285714285714286,0.666666666666667,,-0.0100309841095448,-13,C4 H7 N2 O3 Na1,CHNO,4,7,3,1,,2,1,615,1
25587,CBZ_irr_1,239267298,3219000,3219000,155.046751,155,1,154.0394745479,320902.4,0.00254247493894303,0.000117602218831706,1403757.2,5.95,"[{""C"":9,""H"":7,""O"":1,""Na"":1}]",154.03945912,154,-0.10015551,1,,0.778,0.111,0,0,0,6,5,0.126376294493099,0.917401093325992,0.15707481256527,0.134480374341905,0.6875,0.705882352941177,0.705882352941177,2.66666666666667,-0.555555555555555,-1.5,-11 (Na1 O1),0.666666666666667,0.857142857142857,6,,-0.00972125342254606,-13,C9 H7 O1 Na1,CHNO,9,7,1,1,,,1,1039,1
25587,CBZ_irr_1,239267300,3237000,3237000,155.067876,155,1,154.0605995479,8850229,0.0701194052659214,0.00324337420838459,1013979.6,216.03,"[{""C"":6,""H"":11,""O"":3,""Na"":1}]",154.06058849,154,-0.07177631,1,,1.833,0.5,0,0,0,1,-2,0.105274882953154,0.896271209076417,0.136113832901884,0.113380066976589,0,0,0,0,-0.833333333333333,-8.5,-1 (Na1 O3),0.166666666666667,0.0909090909090909,0.333333333333333,,-0.00809806791947337,-13,C6 H11 O3 Na1,CHNO,6,11,3,1,,,2,57,1
25587,CBZ_irr_1,239267301,3252000,3252000,155.104262,155,1,154.0969855479,9354427,0.0741141113798838,0.00342814940336758,1043440.8,228.44,"[{""C"":7,""H"":15,""O"":2,""Na"":1}]",154.096974,154,-0.07493917,1,,2.143,0.286,0,0,0,0,-2,0.0689295120517954,0.859876796375573,0.100010343858969,0.0770365979212784,0,0,-0.0833333333333333,0,-1.57142857142857,-8.5,1 (Na1 O2),0,0,0,,-0.00530227015783042,-13,C7 H15 O2 Na1,CHNO,7,15,2,1,,,2,55,1
25587,CBZ_irr_1,239267302,3253000,3253000,155.106646,155,1,154.0993695479,877678.3,0.0069537500567279,0.000321645819727245,1029815.7,19.66,"[{""C"":9,""H"":14,""O"":2}]",154.09937969,154,0.06581532,1,,1.556,0.222,0,0,0,3,1,0.0665481740583402,0.857492245177866,0.0976448538936268,0.0746553845362143,0.142857142857143,0.25,0.25,2,-1.11111111111111,-5.5,-4 (O2),0.333333333333333,0.214285714285714,1.5,,-0.00511909031218002,-13,C9 H14 O2,CHO,9,14,2,,,,1,404,1
25587,CBZ_irr_1,239267317,3347000,3347000,156.101904,156,1,155.0946275479,345669.3,0.00273870040364914,0.000126678630829819,1446321.6,6.56,"[{""C"":8,""H"":13,""N"":1,""O"":2}]",155.09462866,155,0.00717046,1,,1.625,0.25,0.125,0,0,3,1,0.0724014925719985,0.862004134481168,0.110114311985058,0.0805607238129653,0,0.166666666666667,0.166666666666667,2,-0.75,-5,-3 (N1 O2),0.375,0.230769230769231,1.5,,-0.00603345771433321,-12,C8 H13 N1 O2,CHNO,8,13,2,,,1,1,1010,1
25587,CBZ_irr_1,239267334,3426000,3426000,157.025999,157,1,156.0187225479,359980.3,0.00285208490576323,0.000131923232782626,1352461.4,6.92,"[{""C"":8,""H"":5,""O"":2,""Na"":1}]",156.01872368,156,0.00725618,1,,0.625,0.25,0,0,0,6,4,0.149338349519439,0.937695477173861,0.19319424088286,0.15754588193164,0.75,0.785714285714286,0.785714285714286,2.63636363636364,-0.125,-1.5,-11 (Na1 O2),0.75,1.2,3,,-0.0135762135926763,-11,C8 H5 O2 Na1,CHNO,8,5,2,1,,,1,994,1
25587,CBZ_irr_1,239267337,3445000,3445000,157.047136,157,1,156.0398595479,1209171.4,0.00958013396405466,0.000443129249229176,1190408.8,27.83,"[{""C"":5,""H"":9,""O"":4,""Na"":1}]",156.03985305,156,-0.04164257,1,,1.8,0.8,0,0,0,1,-3,0.128224951378883,0.916553590149846,0.172221354390814,0.136433588592951,0,0,-0.166666666666667,0,-0.2,-8.5,-1 (Na1 O4),0.2,0.111111111111111,0.25,,-0.0116568137617166,-11,C5 H9 O4 Na1,CHNO,5,9,4,1,,,1,289,1
25587,CBZ_irr_1,239267338,3470000,3470000,157.083529,157,1,156.0762525479,126216544,1,0.0462550159415128,1147454,3106.73,"[{""C"":6,""H"":13,""O"":3,""Na"":1}]",156.07623856,156,-0.08962223,1,,2.167,0.5,0,0,0,0,-3,0.0918725882938247,0.880152175830546,0.136110919697813,0.100083127719785,0,0,-0.222222222222222,0,-1.16666666666667,-8.5,1 (Na1 O3),0,0,0,,-0.00835205348125679,-11,C6 H13 O3 Na1,CHNO,6,13,3,1,,,2,1,1
25587,CBZ_irr_1,239267339,3471000,3471000,157.085949,157,1,156.0786725479,452502.1,0.00358512510055734,0.000165830018678597,1261182,9.19,"[{""C"":8,""H"":12,""O"":3}]",156.07864424,156,-0.18136946,1,,1.5,0.375,0,0,0,3,0,0.0894552904984778,0.877731616309404,0.133709709246432,0.0976659564144882,0,0.230769230769231,0.230769230769231,0,-0.75,-5.5,-4 (O3),0.375,0.25,1,,-0.00813229913622525,-11,C8 H12 O3,CHO,8,12,3,,,,1,890,1
25587,CBZ_irr_1,239267342,3482000,3482000,157.122313,157,1,156.1150365479,2717298,0.0215288575798748,0.000995817650559666,1094112,64.98,"[{""C"":9,""H"":16,""O"":2}]",156.11502975,156,-0.04354417,1,,1.778,0.222,0,0,0,2,0,0.053131895031612,0.841359208695138,0.0976280493894421,0.0613444616437562,0,0.125,0.125,0,-1.33333333333333,-5.5,-2 (O2),0.222222222222222,0.125,1,,-0.00483017227560109,-11,C9 H16 O2,CHO,9,16,2,,,,1,143,1
