mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C10 H10 N2 O4,5.5e-05,1,0.682,C9 H10 N2 O4,3.08e-05,2,1.044,-C1,1
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H8 N2 O4,3.32e-05,2,0.976,-H2,0
C10 H10 N2 O4,5.5e-05,1,0.682,C9 H8 N2 O4,2.8e-05,2,1.014,-C1 -H2,0
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H8 N2 O3,4.17e-05,2,0.0,-H2 -O1,0
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H9 N1 O5,0.0001,2,1.035,-H1 O1 -N1,1
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H8 N2 O5,2.97e-05,2,0.925,-H2 O1,0
C10 H10 N2 O4,5.5e-05,1,0.682,C9 H8 N2 O5,2.89e-05,2,1.116,-C1 -H2 O1,1
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H10 N2 O5,3.82e-05,2,1.085,O1,1
C10 H10 N2 O4,5.5e-05,1,0.682,C10 H12 N2 O5,5.6e-05,2,1.202,H2 O1,1
C10 H10 N2 O5,3.52e-05,1,1.085,C9 H10 N2 O5,3.13e-05,2,0.726,-C1,0
C10 H10 N2 O5,3.52e-05,1,1.085,C9 H8 N2 O5,2.89e-05,2,1.116,-C1 -H2,0
C10 H10 N2 O5,3.52e-05,1,1.085,C10 H8 N2 O5,2.97e-05,2,0.925,-H2,0
C10 H10 N2 O5,3.52e-05,1,1.085,C9 H10 N2 O4,3.08e-05,2,1.044,-C1 -O1,0
C10 H10 N2 O5,3.52e-05,1,1.085,C10 H8 N2 O4,3.32e-05,2,0.976,-H2 -O1,0
C10 H10 N2 O5,3.52e-05,1,1.085,C9 H8 N2 O6,2.89e-05,2,0.0,-C1 -H2 O1,0
C10 H10 N2 O5,3.52e-05,1,1.085,C10 H8 N2 O6,3e-05,2,1.049,-H2 O1,0
C10 H10 N2 O5,3.52e-05,1,1.085,C10 H9 N1 O6,8.16e-05,2,1.13,-H1 O1 -N1,0
C10 H10 N2 O7,2.69e-05,1,0.0,C10 H8 N2 O6,3e-05,2,1.049,-H2 -O1,0
C10 H10 N2 O7,2.69e-05,1,0.0,C9 H10 N2 O5,3.13e-05,2,0.726,-C1 -O2,0
C10 H10 O2,8.37e-05,1,1.201,C9 H10 O2,9.58e-05,2,1.443,-C1,0
C10 H10 O2,8.37e-05,1,1.201,C10 H8 O2,7.72e-05,2,1.324,-H2,0
C10 H10 O2,8.37e-05,1,1.201,C10 H12 O3,0.000233744,2,1.069,H2 O1,0
C10 H10 O2,8.37e-05,1,1.201,C10 H6 O4,0.000310273,2,0.968,-H4 O2,0
C10 H10 O2,8.37e-05,1,1.201,C10 H10 O3,0.000263534,2,1.256,O1,0
C10 H10 O2,8.37e-05,1,1.201,C10 H10 O4,0.00053819,2,1.235,O2,0
C10 H10 O2,8.37e-05,1,1.201,C10 H8 O3,0.000256869,2,1.208,-H2 O1,0
C10 H10 O2,8.37e-05,1,1.201,C9 H8 O3,0.000268692,2,1.429,-C1 -H2 O1,0
C10 H10 O3,0.000209832,1,1.256,C8 H8 O3,0.00020917,2,1.327,-C2 -H2,0
C10 H10 O3,0.000209832,1,1.256,C9 H10 O2,9.58e-05,2,1.443,-C1 -O1,0
C10 H10 O3,0.000209832,1,1.256,C9 H10 O3,0.000383068,2,1.245,-C1,0
C10 H10 O3,0.000209832,1,1.256,C10 H8 O2,7.72e-05,2,1.324,-H2 -O1,0
C10 H10 O3,0.000209832,1,1.256,C10 H8 O3,0.000256869,2,1.208,-H2,0
C10 H10 O3,0.000209832,1,1.256,C9 H8 O3,0.000268692,2,1.429,-C1 -H2,0
C10 H10 O3,0.000209832,1,1.256,C10 H8 O4,0.000432966,2,1.095,-H2 O1,0
C10 H10 O3,0.000209832,1,1.256,C10 H10 O5,0.000725921,2,1.135,O2,0
C10 H10 O3,0.000209832,1,1.256,C10 H6 O5,0.00055254,2,1.075,-H4 O2,0
C10 H10 O3,0.000209832,1,1.256,C10 H12 O4,0.000587893,2,1.481,H2 O1,0
C10 H10 O3,0.000209832,1,1.256,C10 H10 O4,0.00053819,2,1.235,O1,0
C10 H10 O3,0.000209832,1,1.256,C9 H8 O4,0.000650861,2,1.337,-C1 -H2 O1,0
C10 H10 O4,0.000435851,1,1.235,C9 H10 O4,0.000294888,2,1.043,-C1,0
C10 H10 O4,0.000435851,1,1.235,C9 H10 O2,9.58e-05,2,1.443,-C1 -O2,0
C10 H10 O4,0.000435851,1,1.235,C10 H8 O4,0.000432966,2,1.095,-H2,0
C10 H10 O4,0.000435851,1,1.235,C8 H6 O3,8.44e-05,2,1.368,-C2 -H4 -O1,0
C10 H10 O4,0.000435851,1,1.235,C10 H11 N1 O3,5.36e-05,2,0.971,H1 -O1 N1,0
C10 H10 O4,0.000435851,1,1.235,C9 H10 O3,0.000383068,2,1.245,-C1 -O1,0
C10 H10 O4,0.000435851,1,1.235,C8 H8 O4,0.000425332,2,1.223,-C2 -H2,0
C10 H10 O4,0.000435851,1,1.235,C10 H8 O3,0.000256869,2,1.208,-H2 -O1,0
C10 H10 O4,0.000435851,1,1.235,C9 H8 O4,0.000650861,2,1.337,-C1 -H2,0
C10 H10 O4,0.000435851,1,1.235,C10 H12 O5,0.000590183,2,1.201,H2 O1,0
C10 H10 O4,0.000435851,1,1.235,C10 H10 O5,0.000725921,2,1.135,O1,0
C10 H10 O4,0.000435851,1,1.235,C10 H10 O6,0.000543119,2,1.094,O2,0
C10 H10 O4,0.000435851,1,1.235,C9 H8 O5,0.000685269,2,1.279,-C1 -H2 O1,0
C10 H10 O4,0.000435851,1,1.235,C10 H8 O5,0.00072025,2,1.25,-H2 O1,0
C10 H10 O4,0.000435851,1,1.235,C10 H6 O6,0.000648986,2,1.077,-H4 O2,0
C10 H10 O5,0.000639433,1,1.135,C9 H10 O4,0.000294888,2,1.043,-C1 -O1,0
C10 H10 O5,0.000639433,1,1.135,C10 H11 N1 O4,8.46e-05,2,1.07,H1 -O1 N1,0
C10 H10 O5,0.000639433,1,1.135,C10 H8 O4,0.000432966,2,1.095,-H2 -O1,0
C10 H10 O5,0.000639433,1,1.135,C8 H8 O5,0.000225743,2,1.099,-C2 -H2,0
C10 H10 O5,0.000639433,1,1.135,C9 H8 O5,0.000685269,2,1.279,-C1 -H2,0
C10 H10 O5,0.000639433,1,1.135,C10 H8 O5,0.00072025,2,1.25,-H2,0
C10 H10 O5,0.000639433,1,1.135,C8 H6 O4,0.000754893,2,1.961,-C2 -H4 -O1,0
C10 H10 O5,0.000639433,1,1.135,C9 H10 O3,0.000383068,2,1.245,-C1 -O2,0
C10 H10 O5,0.000639433,1,1.135,C9 H10 O5,0.000354048,2,1.045,-C1,0
C10 H10 O5,0.000639433,1,1.135,C10 H12 O6,0.000467858,2,1.084,H2 O1,0
C10 H10 O5,0.000639433,1,1.135,C10 H6 O7,0.000361313,2,1.104,-H4 O2,0
C10 H10 O5,0.000639433,1,1.135,C10 H10 O6,0.000543119,2,1.094,O1,0
C10 H10 O5,0.000639433,1,1.135,C10 H8 O6,0.000810619,2,1.185,-H2 O1,0
C10 H10 O5,0.000639433,1,1.135,C10 H10 O7,0.000353188,2,1.018,O2,0
C10 H10 O5,0.000639433,1,1.135,C9 H8 O6,0.000577787,2,1.21,-C1 -H2 O1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C8 H8 O5 S1,3.51e-05,2,0.0,-C2 -H2,0
C10 H10 O5 S1,2.92e-05,1,1.411,C9 H8 O5 S1,2.35e-05,2,0.918,-C1 -H2,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H10 O2,0.000100546,2,1.201,-O3 -S1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H10 O5,0.000725921,2,1.135,-S1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H8 O5 S1,2.93e-05,2,0.958,-H2,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H10 O4,0.00053819,2,1.235,-O1 -S1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H6 O7 S1,2.36e-05,2,0.0,-H4 O2,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H10 O6 S1,3.24e-05,2,1.052,O1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H8 O6 S1,2.77e-05,2,0.936,-H2 O1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H12 O6 S1,3.46e-05,2,0.0,H2 O1,0
C10 H10 O5 S1,2.92e-05,1,1.411,C10 H10 O7 S1,2.76e-05,2,0.965,O2,0
C10 H10 O6,0.000496567,1,1.094,C9 H10 O4,0.000294888,2,1.043,-C1 -O2,0
C10 H10 O6,0.000496567,1,1.094,C9 H10 O6,0.000268776,2,0.996,-C1,0
C10 H10 O6,0.000496567,1,1.094,C8 H8 O6,0.000134269,2,0.823,-C2 -H2,0
C10 H10 O6,0.000496567,1,1.094,C10 H8 O6,0.000810619,2,1.185,-H2,0
C10 H10 O6,0.000496567,1,1.094,C10 H8 O5,0.00072025,2,1.25,-H2 -O1,0
C10 H10 O6,0.000496567,1,1.094,C8 H6 O5,0.000546507,2,1.45,-C2 -H4 -O1,0
C10 H10 O6,0.000496567,1,1.094,C9 H10 O5,0.000354048,2,1.045,-C1 -O1,0
C10 H10 O6,0.000496567,1,1.094,C10 H11 N1 O5,0.000106685,2,1.218,H1 -O1 N1,0
C10 H10 O6,0.000496567,1,1.094,C9 H8 O6,0.000577787,2,1.21,-C1 -H2,0
C10 H10 O6,0.000496567,1,1.094,C6 H6 O5,6.95e-05,2,0.836,-C4 -H4 -O1,0
C10 H10 O6,0.000496567,1,1.094,C10 H12 O7,0.000356785,2,1.108,H2 O1,0
C10 H10 O6,0.000496567,1,1.094,C10 H8 O7,0.000525774,2,1.128,-H2 O1,0
C10 H10 O6,0.000496567,1,1.094,C10 H10 O8,0.000177579,2,0.981,O2,0
C10 H10 O6,0.000496567,1,1.094,C10 H6 O8,0.000171241,2,1.275,-H4 O2,0
C10 H10 O6,0.000496567,1,1.094,C10 H10 O7,0.000353188,2,1.018,O1,0
C10 H10 O6,0.000496567,1,1.094,C9 H8 O7,0.000157327,2,1.145,-C1 -H2 O1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H8 O6 S1,2.77e-05,2,0.936,-H2,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H10 O5,0.000725921,2,1.135,-O1 -S1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H10 O6,0.000543119,2,1.094,-S1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H10 O3,0.000263534,2,1.256,-O3 -S1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H8 O5 S1,2.93e-05,2,0.958,-H2 -O1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H8 O7 S1,3.13e-05,2,0.874,-H2 O1,0
C10 H10 O6 S1,3.08e-05,1,1.052,C10 H10 O7 S1,2.76e-05,2,0.965,O1,0
C10 H10 O7,0.000346939,1,1.018,C9 H10 O6,0.000268776,2,0.996,-C1 -O1,0
C10 H10 O7,0.000346939,1,1.018,C8 H8 O7,6.87e-05,2,0.987,-C2 -H2,0
C10 H10 O7,0.000346939,1,1.018,C9 H10 O7,0.000174298,2,0.996,-C1,0
C10 H10 O7,0.000346939,1,1.018,C10 H8 O6,0.000810619,2,1.185,-H2 -O1,0
C10 H10 O7,0.000346939,1,1.018,C10 H11 N1 O6,6.11e-05,2,0.757,H1 -O1 N1,0
C10 H10 O7,0.000346939,1,1.018,C10 H8 O7,0.000525774,2,1.128,-H2,0
C10 H10 O7,0.000346939,1,1.018,C6 H6 O6,4e-05,2,0.976,-C4 -H4 -O1,0
C10 H10 O7,0.000346939,1,1.018,C8 H6 O6,0.000486088,2,1.322,-C2 -H4 -O1,0
C10 H10 O7,0.000346939,1,1.018,C9 H10 O5,0.000354048,2,1.045,-C1 -O2,0
C10 H10 O7,0.000346939,1,1.018,C9 H8 O7,0.000157327,2,1.145,-C1 -H2,0
C10 H10 O7,0.000346939,1,1.018,C10 H8 O8,0.000186136,2,1.114,-H2 O1,0
C10 H10 O7,0.000346939,1,1.018,C9 H8 O8,5.21e-05,2,0.844,-C1 -H2 O1,0
C10 H10 O7,0.000346939,1,1.018,C10 H6 O9,6.1e-05,2,2.179,-H4 O2,0
C10 H10 O7,0.000346939,1,1.018,C10 H10 O8,0.000177579,2,0.981,O1,0
C10 H10 O7,0.000346939,1,1.018,C10 H10 O9,6.4e-05,2,0.841,O2,0
C10 H10 O7,0.000346939,1,1.018,C10 H12 O8,0.000141119,2,0.994,H2 O1,0
C10 H10 O7 S1,2.86e-05,1,0.965,C10 H8 O7 S1,3.13e-05,2,0.874,-H2,0
C10 H10 O7 S1,2.86e-05,1,0.965,C10 H8 O6 S1,2.77e-05,2,0.936,-H2 -O1,0
C10 H10 O7 S1,2.86e-05,1,0.965,C10 H10 O6,0.000543119,2,1.094,-O1 -S1,1
C10 H10 O7 S1,2.86e-05,1,0.965,C10 H10 O4,0.00053819,2,1.235,-O3 -S1,1
C10 H10 O7 S1,2.86e-05,1,0.965,C10 H10 O7,0.000353188,2,1.018,-S1,0
C10 H10 O8,0.000181074,1,0.981,C8 H8 O8,2.32e-05,2,0.703,-C2 -H2,0
C10 H10 O8,0.000181074,1,0.981,C9 H10 O6,0.000268776,2,0.996,-C1 -O2,0
C10 H10 O8,0.000181074,1,0.981,C10 H8 O8,0.000186136,2,1.114,-H2,0
C10 H10 O8,0.000181074,1,0.981,C9 H8 O8,5.21e-05,2,0.844,-C1 -H2,0
C10 H10 O8,0.000181074,1,0.981,C9 H10 O7,0.000174298,2,0.996,-C1 -O1,0
C10 H10 O8,0.000181074,1,0.981,C10 H11 N1 O7,4.42e-05,2,0.865,H1 -O1 N1,0
C10 H10 O8,0.000181074,1,0.981,C10 H8 O7,0.000525774,2,1.128,-H2 -O1,0
C10 H10 O8,0.000181074,1,0.981,C8 H6 O7,8.57e-05,2,1.221,-C2 -H4 -O1,0
C10 H10 O8,0.000181074,1,0.981,C9 H10 O8,7.81e-05,2,0.854,-C1,0
C10 H10 O8,0.000181074,1,0.981,C10 H8 O9,5.22e-05,2,0.911,-H2 O1,0
C10 H10 O8,0.000181074,1,0.981,C10 H12 O9,4.53e-05,2,0.673,H2 O1,0
C10 H10 O8,0.000181074,1,0.981,C10 H10 O9,6.4e-05,2,0.841,O1,0
C10 H10 O9,7.61e-05,1,0.841,C8 H6 O8,2.31e-05,2,0.0,-C2 -H4 -O1,0
C10 H10 O9,7.61e-05,1,0.841,C10 H11 N1 O8,4.06e-05,2,0.894,H1 -O1 N1,0
C10 H10 O9,7.61e-05,1,0.841,C10 H8 O9,5.22e-05,2,0.911,-H2,0
C10 H10 O9,7.61e-05,1,0.841,C10 H8 O8,0.000186136,2,1.114,-H2 -O1,1
C10 H10 O9,7.61e-05,1,0.841,C9 H10 O7,0.000174298,2,0.996,-C1 -O2,0
C10 H10 O9,7.61e-05,1,0.841,C9 H10 O8,7.81e-05,2,0.854,-C1 -O1,0
C10 H11 N1 O3,5.52e-05,1,0.971,C9 H9 N1 O3,4.29e-05,2,0.855,-C1 -H2,0
C10 H11 N1 O3,5.52e-05,1,0.971,C9 H11 N1 O2,3.39e-05,2,1.284,-C1 -O1,1
C10 H11 N1 O3,5.52e-05,1,0.971,C8 H9 N1 O3,3.57e-05,2,0.978,-C2 -H2,0
C10 H11 N1 O3,5.52e-05,1,0.971,C9 H11 N1 O3,4.44e-05,2,1.178,-C1,1
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H9 N1 O3,4.72e-05,2,0.728,-H2,0
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H11 N1 O4,8.46e-05,2,1.07,O1,1
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H13 N1 O4,7.01e-05,2,0.994,H2 O1,0
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H9 N1 O4,8.24e-05,2,1.089,-H2 O1,1
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H7 N1 O5,9.81e-05,2,1.094,-H4 O2,1
C10 H11 N1 O3,5.52e-05,1,0.971,C9 H9 N1 O4,8.86e-05,2,1.617,-C1 -H2 O1,1
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H11 N1 O5,0.000106685,2,1.218,O2,1
C10 H11 N1 O3,5.52e-05,1,0.971,C10 H10 O4,0.00053819,2,1.235,-H1 O1 -N1,1
C10 H11 N1 O4,7.91e-05,1,1.07,C9 H11 N1 O2,3.39e-05,2,1.284,-C1 -O2,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H9 N1 O4,8.24e-05,2,1.089,-H2,0
C10 H11 N1 O4,7.91e-05,1,1.07,C9 H11 N1 O3,4.44e-05,2,1.178,-C1 -O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C8 H7 N1 O3,3.19e-05,2,0.991,-C2 -H4 -O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C8 H9 N1 O4,5.66e-05,2,1.174,-C2 -H2,0
C10 H11 N1 O4,7.91e-05,1,1.07,C9 H11 N1 O4,7.22e-05,2,1.074,-C1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H9 N1 O3,4.72e-05,2,0.728,-H2 -O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C9 H9 N1 O4,8.86e-05,2,1.617,-C1 -H2,0
C10 H11 N1 O4,7.91e-05,1,1.07,C9 H9 N1 O5,7.06e-05,2,1.076,-C1 -H2 O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H10 O5,0.000725921,2,1.135,-H1 O1 -N1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H11 N1 O6,6.11e-05,2,0.757,O2,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H9 N1 O5,0.0001,2,1.035,-H2 O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H13 N1 O5,7.44e-05,2,1.007,H2 O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H11 N1 O5,0.000106685,2,1.218,O1,0
C10 H11 N1 O4,7.91e-05,1,1.07,C10 H7 N1 O6,6.17e-05,2,1.396,-H4 O2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H9 N1 O4,8.24e-05,2,1.089,-H2 -O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C9 H9 N1 O5,7.06e-05,2,1.076,-C1 -H2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C9 H11 N1 O3,4.44e-05,2,1.178,-C1 -O2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C8 H9 N1 O5,4.49e-05,2,1.098,-C2 -H2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H9 N1 O5,0.0001,2,1.035,-H2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C9 H11 N1 O4,7.22e-05,2,1.074,-C1 -O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C8 H7 N1 O4,6.02e-05,2,1.119,-C2 -H4 -O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C9 H11 N1 O5,5.27e-05,2,0.709,-C1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H12 N2 O4,4.58e-05,2,0.0,H1 -O1 N1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H9 N1 O6,8.16e-05,2,1.13,-H2 O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H13 N1 O6,5.13e-05,2,0.718,H2 O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H10 O6,0.000543119,2,1.094,-H1 O1 -N1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C9 H9 N1 O6,5.05e-05,2,0.928,-C1 -H2 O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H11 N1 O6,6.11e-05,2,0.757,O1,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H11 N1 O7,4.42e-05,2,0.865,O2,0
C10 H11 N1 O5,8.76e-05,1,1.218,C10 H7 N1 O7,3.16e-05,2,0.903,-H4 O2,0
C10 H11 N1 O6,8.07e-05,1,0.757,C8 H9 N1 O6,3.34e-05,2,0.0,-C2 -H2,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H9 N1 O6,8.16e-05,2,1.13,-H2,1
C10 H11 N1 O6,8.07e-05,1,0.757,C8 H7 N1 O5,5.66e-05,2,0.931,-C2 -H4 -O1,0
C10 H11 N1 O6,8.07e-05,1,0.757,C9 H9 N1 O6,5.05e-05,2,0.928,-C1 -H2,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H9 N1 O5,0.0001,2,1.035,-H2 -O1,1
C10 H11 N1 O6,8.07e-05,1,0.757,C9 H11 N1 O4,7.22e-05,2,1.074,-C1 -O2,1
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H12 N2 O5,5.6e-05,2,1.202,H1 -O1 N1,1
C10 H11 N1 O6,8.07e-05,1,0.757,C9 H11 N1 O6,3.62e-05,2,0.96,-C1,0
C10 H11 N1 O6,8.07e-05,1,0.757,C9 H11 N1 O5,5.27e-05,2,0.709,-C1 -O1,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H11 N1 O8,4.06e-05,2,0.894,O2,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H13 N1 O7,3.34e-05,2,0.877,H2 O1,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H11 N1 O7,4.42e-05,2,0.865,O1,0
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H9 N1 O7,4.32e-05,2,1.113,-H2 O1,1
C10 H11 N1 O6,8.07e-05,1,0.757,C10 H10 O7,0.000353188,2,1.018,-H1 O1 -N1,0
C10 H11 N1 O7,5.11e-05,1,0.865,C10 H9 N1 O6,8.16e-05,2,1.13,-H2 -O1,1
C10 H11 N1 O7,5.11e-05,1,0.865,C8 H7 N1 O6,4.08e-05,2,0.978,-C2 -H4 -O1,0
C10 H11 N1 O7,5.11e-05,1,0.865,C10 H9 N1 O7,4.32e-05,2,1.113,-H2,1
C10 H11 N1 O7,5.11e-05,1,0.865,C9 H11 N1 O6,3.62e-05,2,0.96,-C1 -O1,0
C10 H11 N1 O7,5.11e-05,1,0.865,C9 H11 N1 O5,5.27e-05,2,0.709,-C1 -O2,0
C10 H11 N1 O7,5.11e-05,1,0.865,C10 H11 N1 O8,4.06e-05,2,0.894,O1,0
C10 H11 N1 O7,5.11e-05,1,0.865,C10 H10 O8,0.000177579,2,0.981,-H1 O1 -N1,0
C10 H11 N1 O8,4.54e-05,1,0.894,C9 H11 N1 O8,2.46e-05,2,0.0,-C1,0
C10 H11 N1 O8,4.54e-05,1,0.894,C10 H9 N1 O7,4.32e-05,2,1.113,-H2 -O1,1
C10 H11 N1 O8,4.54e-05,1,0.894,C9 H11 N1 O6,3.62e-05,2,0.96,-C1 -O2,0
C10 H11 N1 O8,4.54e-05,1,0.894,C10 H10 O9,6.4e-05,2,0.841,-H1 O1 -N1,0
C10 H12 N2 O10 S1,3.04e-05,1,0.0,C10 H14 N2 O11 S1,4.35e-05,2,0.0,H2 O1,0
C10 H12 N2 O5,4.66e-05,1,1.202,C9 H12 N2 O4,2.98e-05,2,1.1,-C1 -O1,0
C10 H12 N2 O5,4.66e-05,1,1.202,C9 H10 N2 O5,3.13e-05,2,0.726,-C1 -H2,0
C10 H12 N2 O5,4.66e-05,1,1.202,C10 H10 N2 O5,3.82e-05,2,1.085,-H2,0
C10 H12 N2 O5,4.66e-05,1,1.202,C10 H10 N2 O4,3.75e-05,2,0.682,-H2 -O1,0
C10 H12 N2 O5,4.66e-05,1,1.202,C9 H12 N2 O5,2.41e-05,2,0.0,-C1,0
C10 H12 N2 O5,4.66e-05,1,1.202,C10 H11 N1 O6,6.11e-05,2,0.757,-H1 O1 -N1,0
C10 H12 N2 O6,4.35e-05,1,0.0,C9 H12 N2 O4,2.98e-05,2,1.1,-C1 -O2,0
C10 H12 N2 O6,4.35e-05,1,0.0,C10 H10 N2 O5,3.82e-05,2,1.085,-H2 -O1,0
C10 H12 N2 O6,4.35e-05,1,0.0,C9 H12 N2 O5,2.41e-05,2,0.0,-C1 -O1,0
C10 H12 N2 O6,4.35e-05,1,0.0,C10 H11 N1 O7,4.42e-05,2,0.865,-H1 O1 -N1,0
C10 H12 O2,8.33e-05,1,1.5,C9 H10 O2,9.58e-05,2,1.443,-C1 -H2,0
C10 H12 O2,8.33e-05,1,1.5,C9 H12 O2,6.42e-05,2,0.997,-C1,0
C10 H12 O2,8.33e-05,1,1.5,C10 H10 O2,0.000100546,2,1.201,-H2,0
C10 H12 O2,8.33e-05,1,1.5,C10 H8 O4,0.000432966,2,1.095,-H4 O2,0
C10 H12 O2,8.33e-05,1,1.5,C10 H12 O3,0.000233744,2,1.069,O1,0
C10 H12 O2,8.33e-05,1,1.5,C10 H10 O3,0.000263534,2,1.256,-H2 O1,0
C10 H12 O2,8.33e-05,1,1.5,C10 H12 O4,0.000587893,2,1.481,O2,0
C10 H12 O2,8.33e-05,1,1.5,C9 H10 O3,0.000383068,2,1.245,-C1 -H2 O1,0
C10 H12 O2,8.33e-05,1,1.5,C10 H14 O3,0.000219607,2,1.314,H2 O1,0
C10 H12 O3,0.000218649,1,1.069,C10 H13 N1 O2,2.6e-05,2,0.0,H1 -O1 N1,0
C10 H12 O3,0.000218649,1,1.069,C8 H10 O3,0.000153835,2,0.0,-C2 -H2,0
C10 H12 O3,0.000218649,1,1.069,C9 H12 O2,6.42e-05,2,0.997,-C1 -O1,0
C10 H12 O3,0.000218649,1,1.069,C9 H12 O3,0.000162956,2,1.18,-C1,0
C10 H12 O3,0.000218649,1,1.069,C10 H10 O2,0.000100546,2,1.201,-H2 -O1,0
C10 H12 O3,0.000218649,1,1.069,C10 H10 O3,0.000263534,2,1.256,-H2,0
C10 H12 O3,0.000218649,1,1.069,C9 H10 O3,0.000383068,2,1.245,-C1 -H2,0
C10 H12 O3,0.000218649,1,1.069,C9 H10 O4,0.000294888,2,1.043,-C1 -H2 O1,0
C10 H12 O3,0.000218649,1,1.069,C10 H12 O5,0.000590183,2,1.201,O2,0
C10 H12 O3,0.000218649,1,1.069,C10 H8 O5,0.00072025,2,1.25,-H4 O2,0
C10 H12 O3,0.000218649,1,1.069,C10 H14 O4,0.000418614,2,1.23,H2 O1,0
C10 H12 O3,0.000218649,1,1.069,C10 H12 O4,0.000587893,2,1.481,O1,0
C10 H12 O3,0.000218649,1,1.069,C10 H10 O4,0.00053819,2,1.235,-H2 O1,0
C10 H12 O4,0.000397088,1,1.481,C9 H10 O4,0.000294888,2,1.043,-C1 -H2,0
C10 H12 O4,0.000397088,1,1.481,C8 H8 O3,0.00020917,2,1.327,-C2 -H4 -O1,0
C10 H12 O4,0.000397088,1,1.481,C9 H12 O2,6.42e-05,2,0.997,-C1 -O2,0
C10 H12 O4,0.000397088,1,1.481,C9 H12 O3,0.000162956,2,1.18,-C1 -O1,0
C10 H12 O4,0.000397088,1,1.481,C9 H12 O4,0.000265864,2,1.04,-C1,0
C10 H12 O4,0.000397088,1,1.481,C10 H10 O3,0.000263534,2,1.256,-H2 -O1,0
C10 H12 O4,0.000397088,1,1.481,C10 H13 N1 O3,4.93e-05,2,1.397,H1 -O1 N1,0
C10 H12 O4,0.000397088,1,1.481,C10 H10 O4,0.00053819,2,1.235,-H2,0
C10 H12 O4,0.000397088,1,1.481,C8 H10 O4,0.000172141,2,1.103,-C2 -H2,0
C10 H12 O4,0.000397088,1,1.481,C10 H12 O5,0.000590183,2,1.201,O1,0
