mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C15 H28 O2,6.64e-05,7,1.2,C14 H28 O2,0.000534333,8,1.158,-C1,0
C15 H28 O3,0.000267429,7,1.243,C14 H28 O2,0.000534333,8,1.158,-C1 -O1,0
C16 H30 O2,0.000472321,7,1.122,C14 H28 O2,0.000534333,8,1.158,-C2 -H2,0
C15 H28 O4,0.000261831,7,1.387,C14 H28 O2,0.000534333,8,1.158,-C1 -O2,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H28 O2,0.000534333,8,1.158,-O3 -S1,0
C16 H32 O3,0.000191528,7,1.49,C14 H28 O2,0.000534333,8,1.158,-C2 -H4 -O1,0
C15 H30 O3,0.000114368,7,1.469,C14 H28 O3,0.000281275,8,1.635,-C1 -H2,0
C18 H32 O4,0.000192115,7,1.183,C14 H28 O3,0.000281275,8,1.635,-C4 -H4 -O1,0
C16 H32 O4,0.000310376,7,1.586,C14 H28 O3,0.000281275,8,1.635,-C2 -H4 -O1,0
C15 H28 O3,0.000267429,7,1.243,C14 H28 O3,0.000281275,8,1.635,-C1,0
C15 H28 O4,0.000261831,7,1.387,C14 H28 O3,0.000281275,8,1.635,-C1 -O1,0
C15 H28 O5,0.000176814,7,1.438,C14 H28 O3,0.000281275,8,1.635,-C1 -O2,0
C14 H28 O6 S1,0.000149384,7,1.322,C14 H28 O3,0.000281275,8,1.635,-O3 -S1,0
C16 H30 O3,0.000410389,7,1.243,C14 H28 O3,0.000281275,8,1.635,-C2 -H2,0
C14 H28 O2,0.000461544,7,1.158,C14 H28 O3,0.000281275,8,1.635,O1,0
C14 H26 O2,8.39e-05,7,1.641,C14 H28 O3,0.000281275,8,1.635,H2 O1,0
C15 H30 O2,0.000386275,7,1.072,C14 H28 O3,0.000281275,8,1.635,-C1 -H2 O1,0
C15 H30 O4,0.000139953,7,1.262,C14 H28 O4,0.000238553,8,1.686,-C1 -H2,0
C18 H32 O5,0.000197419,7,1.465,C14 H28 O4,0.000238553,8,1.686,-C4 -H4 -O1,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H28 O4,0.000238553,8,1.686,-O1 -S1,0
C15 H28 O5,0.000176814,7,1.438,C14 H28 O4,0.000238553,8,1.686,-C1 -O1,0
C16 H32 O5,4.65e-05,7,1.714,C14 H28 O4,0.000238553,8,1.686,-C2 -H4 -O1,0
C14 H28 O7 S1,9.07e-05,7,1.092,C14 H28 O4,0.000238553,8,1.686,-O3 -S1,0
C15 H28 O4,0.000261831,7,1.387,C14 H28 O4,0.000238553,8,1.686,-C1,0
C16 H30 O4,0.000320489,7,1.496,C14 H28 O4,0.000238553,8,1.686,-C2 -H2,0
C15 H28 O6,9.91e-05,7,1.66,C14 H28 O4,0.000238553,8,1.686,-C1 -O2,0
C15 H30 O3,0.000114368,7,1.469,C14 H28 O4,0.000238553,8,1.686,-C1 -H2 O1,0
C14 H29 N1 O3,2.64e-05,7,0.977,C14 H28 O4,0.000238553,8,1.686,-H1 O1 -N1,0
C14 H28 O3,0.000172011,7,1.635,C14 H28 O4,0.000238553,8,1.686,O1,0
C14 H26 O3,0.000330428,7,1.187,C14 H28 O4,0.000238553,8,1.686,H2 O1,0
C14 H28 O2,0.000461544,7,1.158,C14 H28 O4,0.000238553,8,1.686,O2,0
C15 H28 O7,4.3e-05,7,1.186,C14 H28 O5,5.52e-05,8,2.067,-C1 -O2,0
C16 H32 O6,4.34e-05,7,1.157,C14 H28 O5,5.52e-05,8,2.067,-C2 -H4 -O1,0
C18 H32 O6,0.000187351,7,1.324,C14 H28 O5,5.52e-05,8,2.067,-C4 -H4 -O1,0
C14 H28 O6 S1,0.000149384,7,1.322,C14 H28 O5,5.52e-05,8,2.067,-O1 -S1,0
C16 H30 O5,0.000151627,7,1.471,C14 H28 O5,5.52e-05,8,2.067,-C2 -H2,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H28 O5,5.52e-05,8,2.067,-S1,0
C15 H30 O5,3.43e-05,7,1.309,C14 H28 O5,5.52e-05,8,2.067,-C1 -H2,0
C15 H28 O5,0.000176814,7,1.438,C14 H28 O5,5.52e-05,8,2.067,-C1,0
C15 H28 O6,9.91e-05,7,1.66,C14 H28 O5,5.52e-05,8,2.067,-C1 -O1,0
C14 H28 O4,0.000141483,7,1.686,C14 H28 O5,5.52e-05,8,2.067,O1,0
C14 H26 O4,0.00028231,7,1.528,C14 H28 O5,5.52e-05,8,2.067,H2 O1,0
C14 H28 O3,0.000172011,7,1.635,C14 H28 O5,5.52e-05,8,2.067,O2,0
C15 H30 O4,0.000139953,7,1.262,C14 H28 O5,5.52e-05,8,2.067,-C1 -H2 O1,0
C16 H32 O6 S1,7.26e-05,7,1.245,C14 H28 O5 S1,0.000160823,8,1.435,-C2 -H4 -O1,0
C14 H30 O5 S1,0.00183678,7,1.263,C14 H28 O5 S1,0.000160823,8,1.435,-H2,0
C14 H30 O6 S1,0.000112847,7,1.302,C14 H28 O5 S1,0.000160823,8,1.435,-H2 -O1,0
C15 H30 O5 S1,3.56e-05,7,1.539,C14 H28 O5 S1,0.000160823,8,1.435,-C1 -H2,0
C14 H30 O4 S1,0.000891906,7,1.305,C14 H28 O5 S1,0.000160823,8,1.435,-H2 O1,0
C16 H30 O6,0.000113187,7,1.382,C14 H28 O6,4.51e-05,8,1.367,-C2 -H2,0
C15 H28 O7,4.3e-05,7,1.186,C14 H28 O6,4.51e-05,8,1.367,-C1 -O1,0
C15 H28 O6,9.91e-05,7,1.66,C14 H28 O6,4.51e-05,8,1.367,-C1,0
C18 H32 O7,0.000115798,7,1.181,C14 H28 O6,4.51e-05,8,1.367,-C4 -H4 -O1,0
C14 H28 O7 S1,9.07e-05,7,1.092,C14 H28 O6,4.51e-05,8,1.367,-O1 -S1,0
C14 H28 O6 S1,0.000149384,7,1.322,C14 H28 O6,4.51e-05,8,1.367,-S1,0
C14 H28 O4,0.000141483,7,1.686,C14 H28 O6,4.51e-05,8,1.367,O2,0
C14 H26 O5,0.000163594,7,1.597,C14 H28 O6,4.51e-05,8,1.367,H2 O1,0
C15 H30 O5,3.43e-05,7,1.309,C14 H28 O6,4.51e-05,8,1.367,-C1 -H2 O1,0
C14 H28 O5,2.67e-05,7,2.067,C14 H28 O6,4.51e-05,8,1.367,O1,0
C14 H30 O6 S1,0.000112847,7,1.302,C14 H28 O6 S1,0.000197484,8,1.322,-H2,0
C16 H32 O7 S1,8.28e-05,7,1.61,C14 H28 O6 S1,0.000197484,8,1.322,-C2 -H4 -O1,0
C15 H30 O6 S1,3.65e-05,7,1.636,C14 H28 O6 S1,0.000197484,8,1.322,-C1 -H2,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H28 O6 S1,0.000197484,8,1.322,O1,0
C14 H30 O5 S1,0.00183678,7,1.263,C14 H28 O6 S1,0.000197484,8,1.322,-H2 O1,0
C15 H30 O5 S1,3.56e-05,7,1.539,C14 H28 O6 S1,0.000197484,8,1.322,-C1 -H2 O1,0
C16 H30 O7 S1,9.85e-05,7,1.091,C14 H28 O7 S1,9.9e-05,8,1.092,-C2 -H2,0
C14 H30 O6 S1,0.000112847,7,1.302,C14 H28 O7 S1,9.9e-05,8,1.092,-H2 O1,0
C14 H28 O6 S1,0.000149384,7,1.322,C14 H28 O7 S1,9.9e-05,8,1.092,O1,0
C15 H30 O6 S1,3.65e-05,7,1.636,C14 H28 O7 S1,9.9e-05,8,1.092,-C1 -H2 O1,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H28 O7 S1,9.9e-05,8,1.092,O2,0
C14 H28 O7 S1,9.07e-05,7,1.092,C14 H28 O8 S1,3.03e-05,8,0.0,O1,0
C14 H28 O6 S1,0.000149384,7,1.322,C14 H28 O8 S1,3.03e-05,8,0.0,O2,0
C14 H26 O8,2.37e-05,7,0.0,C14 H28 O9,2.32e-05,8,0.0,H2 O1,0
C15 H31 N1 O3,5.03e-05,7,1.095,C14 H29 N1 O3,2.58e-05,8,0.977,-C1 -H2,0
C14 H28 O4,0.000141483,7,1.686,C14 H29 N1 O3,2.58e-05,8,0.977,H1 -O1 N1,0
C15 H29 N1 O3,3.28e-05,7,1.36,C14 H29 N1 O3,2.58e-05,8,0.977,-C1,0
C16 H34 O4 S1,0.000115504,7,1.207,C14 H30 O3 S1,4.16e-05,8,1.364,-C2 -H4 -O1,0
C15 H30 O5 S1,3.56e-05,7,1.539,C14 H30 O3 S1,4.16e-05,8,1.364,-C1 -O2,0
C15 H30 O6 S1,3.65e-05,7,1.636,C14 H30 O4 S1,0.001164365,8,1.305,-C1 -O2,0
C15 H30 O5 S1,3.56e-05,7,1.539,C14 H30 O4 S1,0.001164365,8,1.305,-C1 -O1,0
C16 H34 O5 S1,0.000211096,7,1.302,C14 H30 O4 S1,0.001164365,8,1.305,-C2 -H4 -O1,0
C14 H30 O3 S1,3.05e-05,7,1.364,C14 H30 O4 S1,0.001164365,8,1.305,O1,0
C15 H30 O6 S1,3.65e-05,7,1.636,C14 H30 O5 S1,0.002320661,8,1.263,-C1 -O1,0
C16 H34 O6 S1,0.001187665,7,1.287,C14 H30 O5 S1,0.002320661,8,1.263,-C2 -H4 -O1,0
C15 H30 O5 S1,3.56e-05,7,1.539,C14 H30 O5 S1,0.002320661,8,1.263,-C1,0
C14 H30 O3 S1,3.05e-05,7,1.364,C14 H30 O5 S1,0.002320661,8,1.263,O2,0
C14 H30 O4 S1,0.000891906,7,1.305,C14 H30 O5 S1,0.002320661,8,1.263,O1,0
C16 H34 O7 S1,6.6e-05,7,1.206,C14 H30 O6 S1,0.000146968,8,1.302,-C2 -H4 -O1,0
C15 H30 O6 S1,3.65e-05,7,1.636,C14 H30 O6 S1,0.000146968,8,1.302,-C1,0
C16 H32 O6 S1,7.26e-05,7,1.245,C14 H30 O6 S1,0.000146968,8,1.302,-C2 -H2,0
C14 H28 O5 S1,0.000112107,7,1.435,C14 H30 O6 S1,0.000146968,8,1.302,H2 O1,0
C14 H30 O4 S1,0.000891906,7,1.305,C14 H30 O6 S1,0.000146968,8,1.302,O2,0
C14 H30 O5 S1,0.00183678,7,1.263,C14 H30 O6 S1,0.000146968,8,1.302,O1,0
C15 H31 N1 O3,5.03e-05,7,1.095,C14 H31 N1 O1,1.82e-05,8,0.0,-C1 -O2,0
C16 H10 O11,8.04e-05,7,0.892,C14 H6 O10,2.33e-05,8,0.812,-C2 -H4 -O1,0
C14 H8 O11,3.21e-05,7,0.741,C14 H6 O10,2.33e-05,8,0.812,-H2 -O1,0
C15 H8 O10,8.73e-05,7,0.686,C14 H6 O10,2.33e-05,8,0.812,-C1 -H2,0
C18 H10 O11,6.78e-05,7,1.087,C14 H6 O10,2.33e-05,8,0.812,-C4 -H4 -O1,0
C14 H8 O10,8.49e-05,7,0.918,C14 H6 O10,2.33e-05,8,0.812,-H2,0
C16 H8 O10,7.8e-05,7,1.115,C14 H6 O10,2.33e-05,8,0.812,-C2 -H2,0
C14 H10 O8,0.000875799,7,0.877,C14 H6 O10,2.33e-05,8,0.812,-H4 O2,0
C14 H6 O8,0.000136386,7,0.704,C14 H6 O10,2.33e-05,8,0.812,O2,0
C14 H6 O9,5.89e-05,7,1.031,C14 H6 O10,2.33e-05,8,0.812,O1,0
C15 H8 O9,0.000194462,7,0.908,C14 H6 O10,2.33e-05,8,0.812,-C1 -H2 O1,0
C14 H8 O9,0.000201624,7,0.835,C14 H6 O10,2.33e-05,8,0.812,-H2 O1,0
C16 H10 O3 S1,7.3e-05,7,1.099,C14 H6 O2 S1,1.84e-05,8,0.541,-C2 -H4 -O1,0
C15 H6 O3 S1,2.96e-05,7,0.0,C14 H6 O2 S1,1.84e-05,8,0.541,-C1 -O1,0
C15 H8 O2 S1,6.83e-05,7,0.87,C14 H6 O2 S1,1.84e-05,8,0.541,-C1 -H2,0
C15 H8 O4,0.000113649,7,0.981,C14 H6 O4,3.69e-05,8,1.414,-C1 -H2,0
C15 H6 O5,4.58e-05,7,0.921,C14 H6 O4,3.69e-05,8,1.414,-C1 -O1,1
C16 H8 O4,5.37e-05,7,0.972,C14 H6 O4,3.69e-05,8,1.414,-C2 -H2,1
C18 H10 O5,7.62e-05,7,0.982,C14 H6 O4,3.69e-05,8,1.414,-C4 -H4 -O1,0
C15 H6 O6,8.12e-05,7,0.935,C14 H6 O4,3.69e-05,8,1.414,-C1 -O2,1
C14 H8 O4,0.00017239,7,0.921,C14 H6 O4,3.69e-05,8,1.414,-H2,1
C14 H8 O5,0.000293142,7,1.019,C14 H6 O4,3.69e-05,8,1.414,-H2 -O1,0
C16 H10 O5,0.000245921,7,1.008,C14 H6 O4,3.69e-05,8,1.414,-C2 -H4 -O1,0
C14 H8 O3,6.1e-05,7,1.03,C14 H6 O4,3.69e-05,8,1.414,-H2 O1,0
C15 H8 O3,3.65e-05,7,0.742,C14 H6 O4,3.69e-05,8,1.414,-C1 -H2 O1,1
C14 H10 O2,3.6e-05,7,1.097,C14 H6 O4,3.69e-05,8,1.414,-H4 O2,0
C18 H10 O6,0.000159608,7,0.861,C14 H6 O5,7.86e-05,8,1.089,-C4 -H4 -O1,1
C14 H8 O5,0.000293142,7,1.019,C14 H6 O5,7.86e-05,8,1.089,-H2,0
C16 H8 O5,0.000107614,7,0.979,C14 H6 O5,7.86e-05,8,1.089,-C2 -H2,0
C15 H8 O5,0.000199398,7,0.945,C14 H6 O5,7.86e-05,8,1.089,-C1 -H2,1
C15 H6 O6,8.12e-05,7,0.935,C14 H6 O5,7.86e-05,8,1.089,-C1 -O1,1
C14 H8 O6,0.000477572,7,0.917,C14 H6 O5,7.86e-05,8,1.089,-H2 -O1,1
C15 H6 O7,8.82e-05,7,1.037,C14 H6 O5,7.86e-05,8,1.089,-C1 -O2,0
C16 H10 O6,0.000397146,7,0.968,C14 H6 O5,7.86e-05,8,1.089,-C2 -H4 -O1,1
C15 H6 O5,4.58e-05,7,0.921,C14 H6 O5,7.86e-05,8,1.089,-C1,1
C14 H6 O4,2.61e-05,7,1.414,C14 H6 O5,7.86e-05,8,1.089,O1,0
C14 H10 O3,0.000138859,7,0.868,C14 H6 O5,7.86e-05,8,1.089,-H4 O2,1
C14 H8 O4,0.00017239,7,0.921,C14 H6 O5,7.86e-05,8,1.089,-H2 O1,1
C15 H8 O4,0.000113649,7,0.981,C14 H6 O5,7.86e-05,8,1.089,-C1 -H2 O1,0
C15 H6 O6,8.12e-05,7,0.935,C14 H6 O6,0.000106696,8,0.811,-C1,0
C15 H6 O7,8.82e-05,7,1.037,C14 H6 O6,0.000106696,8,0.811,-C1 -O1,0
C15 H8 O6,0.000293724,7,0.931,C14 H6 O6,0.000106696,8,0.811,-C1 -H2,0
C14 H8 O7,0.000513502,7,0.93,C14 H6 O6,0.000106696,8,0.811,-H2 -O1,0
C16 H10 O7,0.000513996,7,0.921,C14 H6 O6,0.000106696,8,0.811,-C2 -H4 -O1,0
C16 H8 O6,0.000183367,7,0.997,C14 H6 O6,0.000106696,8,0.811,-C2 -H2,0
C18 H10 O7,0.000170211,7,1.098,C14 H6 O6,0.000106696,8,0.811,-C4 -H4 -O1,0
C14 H8 O6,0.000477572,7,0.917,C14 H6 O6,0.000106696,8,0.811,-H2,0
C15 H6 O8,8.42e-05,7,0.979,C14 H6 O6,0.000106696,8,0.811,-C1 -O2,0
C15 H8 O5,0.000199398,7,0.945,C14 H6 O6,0.000106696,8,0.811,-C1 -H2 O1,0
C14 H10 O4,0.000320552,7,0.927,C14 H6 O6,0.000106696,8,0.811,-H4 O2,0
C14 H6 O4,2.61e-05,7,1.414,C14 H6 O6,0.000106696,8,0.811,O2,0
C14 H7 N1 O5,2.95e-05,7,1.041,C14 H6 O6,0.000106696,8,0.811,-H1 O1 -N1,0
C14 H6 O5,7.22e-05,7,1.089,C14 H6 O6,0.000106696,8,0.811,O1,0
C14 H8 O5,0.000293142,7,1.019,C14 H6 O6,0.000106696,8,0.811,-H2 O1,0
C18 H10 O8,0.000227823,7,0.971,C14 H6 O7,0.000123131,8,0.855,-C4 -H4 -O1,0
C14 H8 O7,0.000513502,7,0.93,C14 H6 O7,0.000123131,8,0.855,-H2,0
C15 H6 O9,5.57e-05,7,1.032,C14 H6 O7,0.000123131,8,0.855,-C1 -O2,0
C16 H10 O8,0.000479983,7,0.953,C14 H6 O7,0.000123131,8,0.855,-C2 -H4 -O1,0
C15 H6 O8,8.42e-05,7,0.979,C14 H6 O7,0.000123131,8,0.855,-C1 -O1,0
C15 H8 O7,0.000317099,7,0.97,C14 H6 O7,0.000123131,8,0.855,-C1 -H2,0
C15 H6 O7,8.82e-05,7,1.037,C14 H6 O7,0.000123131,8,0.855,-C1,0
C16 H8 O7,0.000233641,7,0.924,C14 H6 O7,0.000123131,8,0.855,-C2 -H2,0
C14 H8 O8,0.000371138,7,0.9,C14 H6 O7,0.000123131,8,0.855,-H2 -O1,0
C14 H8 O6,0.000477572,7,0.917,C14 H6 O7,0.000123131,8,0.855,-H2 O1,0
C15 H8 O6,0.000293724,7,0.931,C14 H6 O7,0.000123131,8,0.855,-C1 -H2 O1,0
C14 H10 O5,0.000571509,7,0.951,C14 H6 O7,0.000123131,8,0.855,-H4 O2,0
C14 H6 O5,7.22e-05,7,1.089,C14 H6 O7,0.000123131,8,0.855,O2,0
C14 H6 O6,0.000131628,7,0.811,C14 H6 O7,0.000123131,8,0.855,O1,0
C14 H7 N1 O6,4.45e-05,7,0.793,C14 H6 O7,0.000123131,8,0.855,-H1 O1 -N1,0
C14 H8 O8,0.000371138,7,0.9,C14 H6 O8,9.6e-05,8,0.704,-H2,0
C16 H8 O8,0.000203586,7,0.974,C14 H6 O8,9.6e-05,8,0.704,-C2 -H2,0
C14 H8 O9,0.000201624,7,0.835,C14 H6 O8,9.6e-05,8,0.704,-H2 -O1,0
C15 H6 O9,5.57e-05,7,1.032,C14 H6 O8,9.6e-05,8,0.704,-C1 -O1,0
C15 H8 O8,0.00028538,7,0.91,C14 H6 O8,9.6e-05,8,0.704,-C1 -H2,0
C18 H10 O9,0.000206198,7,0.945,C14 H6 O8,9.6e-05,8,0.704,-C4 -H4 -O1,0
C15 H6 O8,8.42e-05,7,0.979,C14 H6 O8,9.6e-05,8,0.704,-C1,0
C16 H10 O9,0.000370009,7,0.947,C14 H6 O8,9.6e-05,8,0.704,-C2 -H4 -O1,0
C14 H10 O6,0.000928868,7,0.94,C14 H6 O8,9.6e-05,8,0.704,-H4 O2,0
C14 H8 O7,0.000513502,7,0.93,C14 H6 O8,9.6e-05,8,0.704,-H2 O1,0
C15 H8 O7,0.000317099,7,0.97,C14 H6 O8,9.6e-05,8,0.704,-C1 -H2 O1,0
C14 H7 N1 O7,2.99e-05,7,1.237,C14 H6 O8,9.6e-05,8,0.704,-H1 O1 -N1,0
C14 H6 O7,0.000143994,7,0.855,C14 H6 O8,9.6e-05,8,0.704,O1,0
C14 H6 O6,0.000131628,7,0.811,C14 H6 O8,9.6e-05,8,0.704,O2,0
C14 H8 O9,0.000201624,7,0.835,C14 H6 O9,6.07e-05,8,1.031,-H2,1
C18 H10 O10,0.000137167,7,0.987,C14 H6 O9,6.07e-05,8,1.031,-C4 -H4 -O1,0
C14 H8 O10,8.49e-05,7,0.918,C14 H6 O9,6.07e-05,8,1.031,-H2 -O1,1
C16 H8 O9,0.000164053,7,0.886,C14 H6 O9,6.07e-05,8,1.031,-C2 -H2,1
C15 H6 O9,5.57e-05,7,1.032,C14 H6 O9,6.07e-05,8,1.031,-C1,0
C16 H10 O10,0.000206767,7,0.949,C14 H6 O9,6.07e-05,8,1.031,-C2 -H4 -O1,1
C15 H8 O9,0.000194462,7,0.908,C14 H6 O9,6.07e-05,8,1.031,-C1 -H2,1
C14 H7 N1 O8,2.92e-05,7,0.771,C14 H6 O9,6.07e-05,8,1.031,-H1 O1 -N1,1
C14 H10 O7,0.001069772,7,0.92,C14 H6 O9,6.07e-05,8,1.031,-H4 O2,1
C14 H6 O8,0.000136386,7,0.704,C14 H6 O9,6.07e-05,8,1.031,O1,1
C15 H8 O8,0.00028538,7,0.91,C14 H6 O9,6.07e-05,8,1.031,-C1 -H2 O1,1
C14 H8 O8,0.000371138,7,0.9,C14 H6 O9,6.07e-05,8,1.031,-H2 O1,1
C14 H4 O8,2.97e-05,7,0.0,C14 H6 O9,6.07e-05,8,1.031,H2 O1,0
C14 H6 O7,0.000143994,7,0.855,C14 H6 O9,6.07e-05,8,1.031,O2,1
C16 H11 N1 O5,5.75e-05,7,1.002,C14 H7 N1 O4,2.21e-05,8,0.0,-C2 -H4 -O1,0
C14 H9 N1 O5,8.26e-05,7,0.9,C14 H7 N1 O4,2.21e-05,8,0.0,-H2 -O1,0
C14 H9 N1 O4,6.35e-05,7,0.997,C14 H7 N1 O4,2.21e-05,8,0.0,-H2,0
C15 H9 N1 O4,4.02e-05,7,0.891,C14 H7 N1 O4,2.21e-05,8,0.0,-C1 -H2,0
C15 H7 N1 O6,2.44e-05,7,1.234,C14 H7 N1 O4,2.21e-05,8,0.0,-C1 -O2,0
C15 H7 N1 O5,3.89e-05,7,0.0,C14 H7 N1 O4,2.21e-05,8,0.0,-C1 -O1,0
C14 H6 O5,7.22e-05,7,1.089,C14 H7 N1 O4,2.21e-05,8,0.0,H1 -O1 N1,0
C14 H9 N1 O3,2.27e-05,7,1.115,C14 H7 N1 O4,2.21e-05,8,0.0,-H2 O1,0
C14 H11 N1 O2,3.06e-05,7,0.0,C14 H7 N1 O4,2.21e-05,8,0.0,-H4 O2,0
C15 H7 N1 O7,2.53e-05,7,1.012,C14 H7 N1 O5,3.07e-05,8,1.041,-C1 -O2,0
C16 H11 N1 O6,9.13e-05,7,0.825,C14 H7 N1 O5,3.07e-05,8,1.041,-C2 -H4 -O1,1
C18 H11 N1 O6,3.45e-05,7,0.835,C14 H7 N1 O5,3.07e-05,8,1.041,-C4 -H4 -O1,1
C14 H9 N1 O5,8.26e-05,7,0.9,C14 H7 N1 O5,3.07e-05,8,1.041,-H2,1
C14 H9 N1 O6,8.98e-05,7,1.111,C14 H7 N1 O5,3.07e-05,8,1.041,-H2 -O1,0
C15 H9 N1 O5,6.2e-05,7,1.111,C14 H7 N1 O5,3.07e-05,8,1.041,-C1 -H2,0
C14 H6 O6,0.000131628,7,0.811,C14 H7 N1 O5,3.07e-05,8,1.041,H1 -O1 N1,1
C15 H7 N1 O5,3.89e-05,7,0.0,C14 H7 N1 O5,3.07e-05,8,1.041,-C1,0
C15 H7 N1 O6,2.44e-05,7,1.234,C14 H7 N1 O5,3.07e-05,8,1.041,-C1 -O1,0
C14 H9 N1 O4,6.35e-05,7,0.997,C14 H7 N1 O5,3.07e-05,8,1.041,-H2 O1,0
C15 H9 N1 O4,4.02e-05,7,0.891,C14 H7 N1 O5,3.07e-05,8,1.041,-C1 -H2 O1,1
C14 H11 N1 O3,3.71e-05,7,0.787,C14 H7 N1 O5,3.07e-05,8,1.041,-H4 O2,1
C14 H9 N1 O7,7.5e-05,7,1.143,C14 H7 N1 O6,3.53e-05,8,0.793,-H2 -O1,0
C15 H9 N1 O6,6.95e-05,7,1.026,C14 H7 N1 O6,3.53e-05,8,0.793,-C1 -H2,0
C14 H6 O7,0.000143994,7,0.855,C14 H7 N1 O6,3.53e-05,8,0.793,H1 -O1 N1,0
C16 H11 N1 O7,8.69e-05,7,1.053,C14 H7 N1 O6,3.53e-05,8,0.793,-C2 -H4 -O1,0
C15 H7 N1 O6,2.44e-05,7,1.234,C14 H7 N1 O6,3.53e-05,8,0.793,-C1,0
C18 H11 N1 O7,4.63e-05,7,1.063,C14 H7 N1 O6,3.53e-05,8,0.793,-C4 -H4 -O1,0
C16 H9 N1 O6,4.68e-05,7,1.043,C14 H7 N1 O6,3.53e-05,8,0.793,-C2 -H2,0
C15 H7 N1 O7,2.53e-05,7,1.012,C14 H7 N1 O6,3.53e-05,8,0.793,-C1 -O1,0
C14 H9 N1 O6,8.98e-05,7,1.111,C14 H7 N1 O6,3.53e-05,8,0.793,-H2,0
C15 H9 N1 O5,6.2e-05,7,1.111,C14 H7 N1 O6,3.53e-05,8,0.793,-C1 -H2 O1,0
C14 H9 N1 O5,8.26e-05,7,0.9,C14 H7 N1 O6,3.53e-05,8,0.793,-H2 O1,0
C14 H11 N1 O4,6.6e-05,7,1.188,C14 H7 N1 O6,3.53e-05,8,0.793,-H4 O2,0
C14 H7 N1 O5,2.95e-05,7,1.041,C14 H7 N1 O6,3.53e-05,8,0.793,O1,0
C18 H11 N1 O8,3.88e-05,7,1.098,C14 H7 N1 O7,3.7e-05,8,1.237,-C4 -H4 -O1,0
C14 H9 N1 O7,7.5e-05,7,1.143,C14 H7 N1 O7,3.7e-05,8,1.237,-H2,0
C16 H11 N1 O8,6.42e-05,7,1.111,C14 H7 N1 O7,3.7e-05,8,1.237,-C2 -H4 -O1,0
C15 H7 N1 O7,2.53e-05,7,1.012,C14 H7 N1 O7,3.7e-05,8,1.237,-C1,0
C15 H9 N1 O7,6.43e-05,7,0.977,C14 H7 N1 O7,3.7e-05,8,1.237,-C1 -H2,0
C16 H9 N1 O7,5.48e-05,7,1.013,C14 H7 N1 O7,3.7e-05,8,1.237,-C2 -H2,0
C14 H6 O8,0.000136386,7,0.704,C14 H7 N1 O7,3.7e-05,8,1.237,H1 -O1 N1,1
C14 H9 N1 O8,5.75e-05,7,1.181,C14 H7 N1 O7,3.7e-05,8,1.237,-H2 -O1,0
C14 H7 N1 O6,4.45e-05,7,0.793,C14 H7 N1 O7,3.7e-05,8,1.237,O1,1
C14 H9 N1 O6,8.98e-05,7,1.111,C14 H7 N1 O7,3.7e-05,8,1.237,-H2 O1,0
C14 H7 N1 O5,2.95e-05,7,1.041,C14 H7 N1 O7,3.7e-05,8,1.237,O2,0
C15 H9 N1 O6,6.95e-05,7,1.026,C14 H7 N1 O7,3.7e-05,8,1.237,-C1 -H2 O1,0
C14 H11 N1 O5,0.000106221,7,1.102,C14 H7 N1 O7,3.7e-05,8,1.237,-H4 O2,0
C14 H6 O9,5.89e-05,7,1.031,C14 H7 N1 O8,2.25e-05,8,0.771,H1 -O1 N1,0
C18 H11 N1 O9,3.92e-05,7,0.908,C14 H7 N1 O8,2.25e-05,8,0.771,-C4 -H4 -O1,0
C14 H9 N1 O8,5.75e-05,7,1.181,C14 H7 N1 O8,2.25e-05,8,0.771,-H2,0
C16 H9 N1 O8,4.42e-05,7,0.808,C14 H7 N1 O8,2.25e-05,8,0.771,-C2 -H2,0
C15 H9 N1 O8,5.07e-05,7,0.862,C14 H7 N1 O8,2.25e-05,8,0.771,-C1 -H2,0
C16 H11 N1 O9,5.93e-05,7,0.813,C14 H7 N1 O8,2.25e-05,8,0.771,-C2 -H4 -O1,0
C14 H11 N1 O6,0.000146618,7,0.974,C14 H7 N1 O8,2.25e-05,8,0.771,-H4 O2,0
C14 H7 N1 O7,2.99e-05,7,1.237,C14 H7 N1 O8,2.25e-05,8,0.771,O1,0
C14 H7 N1 O6,4.45e-05,7,0.793,C14 H7 N1 O8,2.25e-05,8,0.771,O2,0
C14 H9 N1 O7,7.5e-05,7,1.143,C14 H7 N1 O8,2.25e-05,8,0.771,-H2 O1,0
C15 H9 N1 O7,6.43e-05,7,0.977,C14 H7 N1 O8,2.25e-05,8,0.771,-C1 -H2 O1,0
C15 H8 O10,8.73e-05,7,0.686,C14 H8 O10,7.79e-05,8,0.918,-C1,0
C14 H10 O11,5.82e-05,7,0.89,C14 H8 O10,7.79e-05,8,0.918,-H2 -O1,0
C16 H12 O11,0.000193721,7,0.853,C14 H8 O10,7.79e-05,8,0.918,-C2 -H4 -O1,0
C15 H10 O10,0.00019238,7,0.991,C14 H8 O10,7.79e-05,8,0.918,-C1 -H2,0
