mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C16 H23 N1 O8,0.000105251,6,0.735,C16 H21 N1 O8,0.000145537,7,0.9,-H2,0
C16 H23 N1 O8,0.000105251,6,0.735,C14 H19 N1 O7,0.000169885,7,1.016,-C2 -H4 -O1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H25 N1 O9,3.42e-05,7,0.927,H2 O1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H23 N1 O10,3.82e-05,7,1.11,O2,1
C16 H23 N1 O8,0.000105251,6,0.735,C15 H21 N1 O9,5.02e-05,7,0.707,-C1 -H2 O1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H23 N1 O9,5.86e-05,7,0.896,O1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H21 N1 O9,9.68e-05,7,0.941,-H2 O1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H22 O9,0.000878683,7,0.907,-H1 O1 -N1,0
C16 H23 N1 O8,0.000105251,6,0.735,C16 H19 N1 O10,8.17e-05,7,1.232,-H4 O2,1
C16 H23 N1 O9,6.54e-05,6,0.896,C15 H23 N1 O8,4.72e-05,7,0.954,-C1 -O1,0
C16 H23 N1 O9,6.54e-05,6,0.896,C15 H21 N1 O9,5.02e-05,7,0.707,-C1 -H2,0
C16 H23 N1 O9,6.54e-05,6,0.896,C14 H21 N1 O9,2.5e-05,7,0.616,-C2 -H2,0
C16 H23 N1 O9,6.54e-05,6,0.896,C15 H23 N1 O7,6.01e-05,7,0.908,-C1 -O2,0
C16 H23 N1 O9,6.54e-05,6,0.896,C16 H21 N1 O9,9.68e-05,7,0.941,-H2,0
C16 H23 N1 O9,6.54e-05,6,0.896,C16 H21 N1 O8,0.000145537,7,0.9,-H2 -O1,0
C16 H23 N1 O9,6.54e-05,6,0.896,C14 H19 N1 O8,9.38e-05,7,1.076,-C2 -H4 -O1,1
C16 H23 N1 O9,6.54e-05,6,0.896,C15 H21 N1 O10,2.78e-05,7,0.711,-C1 -H2 O1,0
C16 H23 N1 O9,6.54e-05,6,0.896,C16 H23 N1 O10,3.82e-05,7,1.11,O1,1
C16 H23 N1 O9,6.54e-05,6,0.896,C16 H22 O10,0.000331418,7,0.835,-H1 O1 -N1,0
C16 H23 N1 O9,6.54e-05,6,0.896,C16 H21 N1 O10,4.32e-05,7,0.784,-H2 O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C14 H22 N2 O6,2.73e-05,7,0.886,-C2 -H2,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H22 N2 O6,7.18e-05,7,0.928,-H2,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H22 N2 O5,5.12e-05,7,0.99,-H2 -O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C14 H20 N2 O5,5.67e-05,7,1.37,-C2 -H4 -O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C15 H22 N2 O6,4.24e-05,7,0.926,-C1 -H2,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H24 N2 O7,2.69e-05,7,0.81,O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C15 H22 N2 O7,4.16e-05,7,0.856,-C1 -H2 O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H23 N1 O7,0.000106752,7,1.157,-H1 O1 -N1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H22 N2 O7,7.51e-05,7,0.974,-H2 O1,0
C16 H24 N2 O6,3.36e-05,6,1.146,C16 H20 N2 O8,0.000115689,7,1.018,-H4 O2,0
C16 H24 N2 O7,3.32e-05,6,0.81,C14 H20 N2 O6,6.73e-05,7,0.987,-C2 -H4 -O1,0
C16 H24 N2 O7,3.32e-05,6,0.81,C15 H22 N2 O7,4.16e-05,7,0.856,-C1 -H2,0
C16 H24 N2 O7,3.32e-05,6,0.81,C16 H22 N2 O6,7.18e-05,7,0.928,-H2 -O1,0
C16 H24 N2 O7,3.32e-05,6,0.81,C16 H22 N2 O7,7.51e-05,7,0.974,-H2,0
C16 H24 N2 O7,3.32e-05,6,0.81,C16 H20 N2 O9,6.52e-05,7,0.942,-H4 O2,0
C16 H24 N2 O7,3.32e-05,6,0.81,C16 H22 N2 O8,5.42e-05,7,0.899,-H2 O1,0
C16 H24 N2 O7,3.32e-05,6,0.81,C16 H23 N1 O8,7.74e-05,7,0.735,-H1 O1 -N1,0
C16 H24 O10,0.000169565,6,0.848,C16 H25 N1 O9,3.42e-05,7,0.927,H1 -O1 N1,0
C16 H24 O10,0.000169565,6,0.848,C14 H22 O10,4e-05,7,1.254,-C2 -H2,1
C16 H24 O10,0.000169565,6,0.848,C16 H22 O10,0.000331418,7,0.835,-H2,0
C16 H24 O10,0.000169565,6,0.848,C15 H24 O10,5.03e-05,7,1.334,-C1,1
C16 H24 O10,0.000169565,6,0.848,C16 H22 O9,0.000878683,7,0.907,-H2 -O1,0
C16 H24 O10,0.000169565,6,0.848,C15 H22 O10,0.000123597,7,0.788,-C1 -H2,0
C16 H24 O10,0.000169565,6,0.848,C15 H24 O9,0.000177076,7,1.084,-C1 -O1,1
C16 H24 O10,0.000169565,6,0.848,C15 H24 O8,0.000363983,7,1.021,-C1 -O2,0
C16 H24 O10,0.000169565,6,0.848,C14 H20 O9,0.00036877,7,0.909,-C2 -H4 -O1,0
C16 H24 O10,0.000169565,6,0.848,C16 H24 O11,4.54e-05,7,0.785,O1,0
C16 H24 O10,0.000169565,6,0.848,C16 H22 O11,0.000115241,7,0.896,-H2 O1,0
C16 H24 O10,0.000169565,6,0.848,C16 H20 O12,8.34e-05,7,0.98,-H4 O2,0
C16 H24 O10,0.000169565,6,0.848,C15 H22 O11,3.13e-05,7,0.707,-C1 -H2 O1,0
C16 H24 O11,5.78e-05,6,0.785,C16 H22 O10,0.000331418,7,0.835,-H2 -O1,0
C16 H24 O11,5.78e-05,6,0.785,C16 H22 O11,0.000115241,7,0.896,-H2,0
C16 H24 O11,5.78e-05,6,0.785,C15 H24 O10,5.03e-05,7,1.334,-C1 -O1,1
C16 H24 O11,5.78e-05,6,0.785,C14 H20 O10,9.82e-05,7,1.004,-C2 -H4 -O1,0
C16 H24 O11,5.78e-05,6,0.785,C15 H24 O9,0.000177076,7,1.084,-C1 -O2,1
C16 H24 O11,5.78e-05,6,0.785,C15 H22 O11,3.13e-05,7,0.707,-C1 -H2,0
C16 H24 O2,3.4e-05,6,1.041,C14 H20 O1,2.18e-05,7,0.0,-C2 -H4 -O1,0
C16 H24 O2,3.4e-05,6,1.041,C16 H22 O2,4.23e-05,7,1.05,-H2,0
C16 H24 O2,3.4e-05,6,1.041,C15 H22 O2,0.000131562,7,1.306,-C1 -H2,0
C16 H24 O2,3.4e-05,6,1.041,C15 H24 O2,7.14e-05,7,1.128,-C1,0
C16 H24 O2,3.4e-05,6,1.041,C15 H24 O1,7.21e-05,7,1.135,-C1 -O1,0
C16 H24 O2,3.4e-05,6,1.041,C14 H22 O2,6.96e-05,7,1.51,-C2 -H2,0
C16 H24 O2,3.4e-05,6,1.041,C16 H20 O4,0.000461439,7,1.101,-H4 O2,0
C16 H24 O2,3.4e-05,6,1.041,C16 H22 O3,0.00016136,7,1.034,-H2 O1,0
C16 H24 O2,3.4e-05,6,1.041,C16 H26 O3,7.93e-05,7,1.275,H2 O1,0
C16 H24 O2,3.4e-05,6,1.041,C16 H24 O4,0.000374451,7,1.176,O2,0
C16 H24 O2,3.4e-05,6,1.041,C15 H22 O3,0.000285267,7,1.289,-C1 -H2 O1,0
C16 H24 O2,3.4e-05,6,1.041,C16 H24 O3,0.000112775,7,1.169,O1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H22 O2,4.23e-05,7,1.05,-H2 -O1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H22 O3,0.00016136,7,1.034,-H2,0
C16 H24 O3,9.65e-05,6,1.169,C15 H24 O2,7.14e-05,7,1.128,-C1 -O1,0
C16 H24 O3,9.65e-05,6,1.169,C15 H24 O1,7.21e-05,7,1.135,-C1 -O2,0
C16 H24 O3,9.65e-05,6,1.169,C15 H22 O3,0.000285267,7,1.289,-C1 -H2,0
C16 H24 O3,9.65e-05,6,1.169,C14 H22 O3,0.000150321,7,1.319,-C2 -H2,0
C16 H24 O3,9.65e-05,6,1.169,C14 H20 O2,8.51e-05,7,1.295,-C2 -H4 -O1,0
C16 H24 O3,9.65e-05,6,1.169,C15 H24 O3,0.000177565,7,1.111,-C1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H20 O5,0.001043085,7,1.095,-H4 O2,0
C16 H24 O3,9.65e-05,6,1.169,C16 H26 O4,0.000220231,7,1.349,H2 O1,0
C16 H24 O3,9.65e-05,6,1.169,C15 H22 O4,0.000801566,7,1.162,-C1 -H2 O1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H24 O4,0.000374451,7,1.176,O1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H22 O4,0.000525402,7,1.063,-H2 O1,0
C16 H24 O3,9.65e-05,6,1.169,C16 H24 O5,0.000803249,7,1.124,O2,0
C16 H24 O4,0.000318511,6,1.176,C14 H22 O4,0.000449577,7,1.254,-C2 -H2,0
C16 H24 O4,0.000318511,6,1.176,C15 H22 O4,0.000801566,7,1.162,-C1 -H2,0
C16 H24 O4,0.000318511,6,1.176,C16 H22 O3,0.00016136,7,1.034,-H2 -O1,0
C16 H24 O4,0.000318511,6,1.176,C14 H20 O3,0.000263816,7,1.205,-C2 -H4 -O1,0
C16 H24 O4,0.000318511,6,1.176,C12 H20 O3,0.000106543,7,1.109,-C4 -H4 -O1,0
C16 H24 O4,0.000318511,6,1.176,C15 H24 O2,7.14e-05,7,1.128,-C1 -O2,0
C16 H24 O4,0.000318511,6,1.176,C16 H22 O4,0.000525402,7,1.063,-H2,0
C16 H24 O4,0.000318511,6,1.176,C15 H24 O4,0.000518571,7,1.247,-C1,0
C16 H24 O4,0.000318511,6,1.176,C15 H24 O3,0.000177565,7,1.111,-C1 -O1,0
C16 H24 O4,0.000318511,6,1.176,C15 H22 O5,0.001432508,7,1.122,-C1 -H2 O1,0
C16 H24 O4,0.000318511,6,1.176,C16 H22 O5,0.001126341,7,1.146,-H2 O1,0
C16 H24 O4,0.000318511,6,1.176,C16 H26 O5,0.000424265,7,1.217,H2 O1,0
C16 H24 O4,0.000318511,6,1.176,C16 H20 O6,0.001786302,7,1.05,-H4 O2,0
C16 H24 O4,0.000318511,6,1.176,C16 H24 O6,0.001429436,7,1.062,O2,0
C16 H24 O4,0.000318511,6,1.176,C16 H24 O5,0.000803249,7,1.124,O1,0
C16 H24 O5,0.000714873,6,1.124,C15 H22 O5,0.001432508,7,1.122,-C1 -H2,0
C16 H24 O5,0.000714873,6,1.124,C14 H20 O4,0.00067544,7,1.168,-C2 -H4 -O1,0
C16 H24 O5,0.000714873,6,1.124,C16 H22 O5,0.001126341,7,1.146,-H2,0
C16 H24 O5,0.000714873,6,1.124,C12 H20 O4,0.000261984,7,1.337,-C4 -H4 -O1,0
C16 H24 O5,0.000714873,6,1.124,C15 H24 O5,0.000745238,7,1.235,-C1,0
C16 H24 O5,0.000714873,6,1.124,C14 H22 O5,0.000812179,7,1.22,-C2 -H2,0
C16 H24 O5,0.000714873,6,1.124,C15 H24 O4,0.000518571,7,1.247,-C1 -O1,0
C16 H24 O5,0.000714873,6,1.124,C16 H22 O4,0.000525402,7,1.063,-H2 -O1,0
C16 H24 O5,0.000714873,6,1.124,C15 H24 O3,0.000177565,7,1.111,-C1 -O2,0
C16 H24 O5,0.000714873,6,1.124,C16 H24 O7,0.001308223,7,0.978,O2,0
C16 H24 O5,0.000714873,6,1.124,C16 H20 O7,0.002291781,7,1.009,-H4 O2,0
C16 H24 O5,0.000714873,6,1.124,C15 H22 O6,0.001821207,7,1.056,-C1 -H2 O1,0
C16 H24 O5,0.000714873,6,1.124,C16 H22 O6,0.00203604,7,1.1,-H2 O1,0
C16 H24 O5,0.000714873,6,1.124,C16 H24 O6,0.001429436,7,1.062,O1,0
C16 H24 O5,0.000714873,6,1.124,C16 H26 O6,0.000678452,7,1.126,H2 O1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C15 H24 O5 S1,7.91e-05,7,0.869,-C1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C14 H22 O5 S1,4.55e-05,7,1.827,-C2 -H2,0
C16 H24 O5 S1,3.41e-05,6,0.0,C15 H22 O5 S1,5.86e-05,7,1.081,-C1 -H2,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H24 O4,0.000374451,7,1.176,-O1 -S1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H24 O2,3.54e-05,7,1.041,-O3 -S1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C12 H20 O4 S1,2.68e-05,7,0.0,-C4 -H4 -O1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H24 O5,0.000803249,7,1.124,-S1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H24 O6 S1,4.73e-05,7,1.268,O1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H24 O7 S1,8.3e-05,7,1.171,O2,0
C16 H24 O5 S1,3.41e-05,6,0.0,C15 H22 O6 S1,9.71e-05,7,1.098,-C1 -H2 O1,0
C16 H24 O5 S1,3.41e-05,6,0.0,C16 H20 O7 S1,5.47e-05,7,0.909,-H4 O2,0
C16 H24 O6,0.001345601,6,1.062,C12 H20 O5,0.000453499,7,1.297,-C4 -H4 -O1,0
C16 H24 O6,0.001345601,6,1.062,C16 H22 O5,0.001126341,7,1.146,-H2 -O1,0
C16 H24 O6,0.001345601,6,1.062,C16 H25 N1 O5,4.36e-05,7,1.101,H1 -O1 N1,0
C16 H24 O6,0.001345601,6,1.062,C15 H24 O5,0.000745238,7,1.235,-C1 -O1,0
C16 H24 O6,0.001345601,6,1.062,C15 H22 O6,0.001821207,7,1.056,-C1 -H2,0
C16 H24 O6,0.001345601,6,1.062,C16 H22 O6,0.00203604,7,1.1,-H2,0
C16 H24 O6,0.001345601,6,1.062,C15 H24 O4,0.000518571,7,1.247,-C1 -O2,0
C16 H24 O6,0.001345601,6,1.062,C14 H20 O5,0.001432232,7,1.166,-C2 -H4 -O1,0
C16 H24 O6,0.001345601,6,1.062,C14 H22 O6,0.000937331,7,1.139,-C2 -H2,0
C16 H24 O6,0.001345601,6,1.062,C15 H24 O6,0.000868751,7,1.138,-C1,0
C16 H24 O6,0.001345601,6,1.062,C16 H24 O7,0.001308223,7,0.978,O1,0
C16 H24 O6,0.001345601,6,1.062,C16 H20 O8,0.002275728,7,0.97,-H4 O2,0
C16 H24 O6,0.001345601,6,1.062,C16 H22 O7,0.002337472,7,0.987,-H2 O1,0
C16 H24 O6,0.001345601,6,1.062,C16 H26 O7,0.000561935,7,1.035,H2 O1,0
C16 H24 O6,0.001345601,6,1.062,C16 H24 O8,0.000937847,7,0.928,O2,0
C16 H24 O6,0.001345601,6,1.062,C15 H22 O7,0.001700905,7,1.005,-C1 -H2 O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C12 H20 O5 S1,2.78e-05,7,0.0,-C4 -H4 -O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C15 H24 O5 S1,7.91e-05,7,0.869,-C1 -O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C14 H22 O6 S1,5.21e-05,7,0.864,-C2 -H2,0
C16 H24 O6 S1,3.73e-05,6,1.268,C15 H24 O6 S1,0.000111292,7,0.984,-C1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C14 H20 O5 S1,4.57e-05,7,1.134,-C2 -H4 -O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H24 O6,0.001429436,7,1.062,-S1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C15 H22 O6 S1,9.71e-05,7,1.098,-C1 -H2,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H24 O3,0.000112775,7,1.169,-O3 -S1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H24 O5,0.000803249,7,1.124,-O1 -S1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H26 O7 S1,5.43e-05,7,1.002,H2 O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H20 O8 S1,6.81e-05,7,1.035,-H4 O2,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H24 O8 S1,7.76e-05,7,0.996,O2,0
C16 H24 O6 S1,3.73e-05,6,1.268,C15 H22 O7 S1,0.000136219,7,0.92,-C1 -H2 O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H22 O7 S1,7.19e-05,7,1.104,-H2 O1,0
C16 H24 O6 S1,3.73e-05,6,1.268,C16 H24 O7 S1,8.3e-05,7,1.171,O1,0
C16 H24 O7,0.001337693,6,0.978,C15 H24 O7,0.000683534,7,1.001,-C1,0
C16 H24 O7,0.001337693,6,0.978,C12 H20 O6,0.000409136,7,1.093,-C4 -H4 -O1,0
C16 H24 O7,0.001337693,6,0.978,C15 H24 O5,0.000745238,7,1.235,-C1 -O2,0
C16 H24 O7,0.001337693,6,0.978,C16 H22 O7,0.002337472,7,0.987,-H2,0
C16 H24 O7,0.001337693,6,0.978,C14 H20 O6,0.001843566,7,1.056,-C2 -H4 -O1,0
C16 H24 O7,0.001337693,6,0.978,C16 H22 O6,0.00203604,7,1.1,-H2 -O1,0
C16 H24 O7,0.001337693,6,0.978,C15 H22 O7,0.001700905,7,1.005,-C1 -H2,0
C16 H24 O7,0.001337693,6,0.978,C16 H25 N1 O6,4.89e-05,7,1.045,H1 -O1 N1,0
C16 H24 O7,0.001337693,6,0.978,C15 H24 O6,0.000868751,7,1.138,-C1 -O1,0
C16 H24 O7,0.001337693,6,0.978,C14 H22 O7,0.000743815,7,1.041,-C2 -H2,0
C16 H24 O7,0.001337693,6,0.978,C16 H20 O9,0.001421382,7,0.92,-H4 O2,0
C16 H24 O7,0.001337693,6,0.978,C16 H26 O8,0.000355646,7,1.001,H2 O1,0
C16 H24 O7,0.001337693,6,0.978,C16 H24 O9,0.000393349,7,0.823,O2,0
C16 H24 O7,0.001337693,6,0.978,C16 H24 O8,0.000937847,7,0.928,O1,0
C16 H24 O7,0.001337693,6,0.978,C16 H22 O8,0.001759364,7,0.926,-H2 O1,0
C16 H24 O7,0.001337693,6,0.978,C15 H22 O8,0.001053549,7,0.921,-C1 -H2 O1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C14 H22 O7 S1,6.74e-05,7,0.0,-C2 -H2,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H24 O7,0.001308223,7,0.978,-S1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C15 H24 O5 S1,7.91e-05,7,0.869,-C1 -O2,0
C16 H24 O7 S1,7.09e-05,6,1.171,C15 H24 O6 S1,0.000111292,7,0.984,-C1 -O1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C14 H20 O6 S1,5.34e-05,7,0.883,-C2 -H4 -O1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H24 O4,0.000374451,7,1.176,-O3 -S1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C15 H22 O7 S1,0.000136219,7,0.92,-C1 -H2,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H24 O6,0.001429436,7,1.062,-O1 -S1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C15 H24 O7 S1,0.000112068,7,1.067,-C1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H22 O7 S1,7.19e-05,7,1.104,-H2,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H20 O9 S1,5.89e-05,7,1.041,-H4 O2,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H24 O8 S1,7.76e-05,7,0.996,O1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C15 H22 O8 S1,0.000112018,7,1.141,-C1 -H2 O1,0
C16 H24 O7 S1,7.09e-05,6,1.171,C16 H22 O8 S1,7.78e-05,7,1.097,-H2 O1,0
C16 H24 O8,0.001010169,6,0.928,C12 H20 O7,0.000201221,7,0.986,-C4 -H4 -O1,0
C16 H24 O8,0.001010169,6,0.928,C15 H24 O7,0.000683534,7,1.001,-C1 -O1,0
C16 H24 O8,0.001010169,6,0.928,C16 H22 O7,0.002337472,7,0.987,-H2 -O1,0
C16 H24 O8,0.001010169,6,0.928,C15 H24 O8,0.000363983,7,1.021,-C1,0
C16 H24 O8,0.001010169,6,0.928,C16 H22 O8,0.001759364,7,0.926,-H2,0
C16 H24 O8,0.001010169,6,0.928,C15 H22 O8,0.001053549,7,0.921,-C1 -H2,0
C16 H24 O8,0.001010169,6,0.928,C16 H25 N1 O7,5.98e-05,7,1.427,H1 -O1 N1,1
C16 H24 O8,0.001010169,6,0.928,C14 H22 O8,0.000359017,7,0.98,-C2 -H2,0
C16 H24 O8,0.001010169,6,0.928,C15 H24 O6,0.000868751,7,1.138,-C1 -O2,1
C16 H24 O8,0.001010169,6,0.928,C14 H20 O7,0.001498576,7,1.006,-C2 -H4 -O1,0
C16 H24 O8,0.001010169,6,0.928,C16 H20 O10,0.00063867,7,0.849,-H4 O2,0
C16 H24 O8,0.001010169,6,0.928,C15 H22 O9,0.000429033,7,0.917,-C1 -H2 O1,0
C16 H24 O8,0.001010169,6,0.928,C16 H24 O10,0.000143824,7,0.848,O2,0
C16 H24 O8,0.001010169,6,0.928,C16 H22 O9,0.000878683,7,0.907,-H2 O1,0
C16 H24 O8,0.001010169,6,0.928,C16 H24 O9,0.000393349,7,0.823,O1,0
C16 H24 O8,0.001010169,6,0.928,C16 H26 O9,0.000209485,7,0.93,H2 O1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C12 H20 O7 S1,3.41e-05,7,0.705,-C4 -H4 -O1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C14 H22 O8 S1,6.61e-05,7,0.957,-C2 -H2,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H24 O7,0.001308223,7,0.978,-O1 -S1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C15 H24 O6 S1,0.000111292,7,0.984,-C1 -O2,0
C16 H24 O8 S1,7.79e-05,6,0.996,C15 H22 O8 S1,0.000112018,7,1.141,-C1 -H2,0
C16 H24 O8 S1,7.79e-05,6,0.996,C15 H24 O8 S1,7.66e-05,7,1.038,-C1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H24 O8,0.000937847,7,0.928,-S1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H22 O8 S1,7.78e-05,7,1.097,-H2,0
C16 H24 O8 S1,7.79e-05,6,0.996,C15 H24 O7 S1,0.000112068,7,1.067,-C1 -O1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H22 O7 S1,7.19e-05,7,1.104,-H2 -O1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H24 O5,0.000803249,7,1.124,-O3 -S1,0
C16 H24 O8 S1,7.79e-05,6,0.996,C16 H22 O9 S1,6.82e-05,7,0.912,-H2 O1,0
C16 H24 O9,0.000477908,6,0.823,C12 H20 O8,4.7e-05,7,0.79,-C4 -H4 -O1,0
C16 H24 O9,0.000477908,6,0.823,C15 H24 O7,0.000683534,7,1.001,-C1 -O2,0
C16 H24 O9,0.000477908,6,0.823,C15 H22 O9,0.000429033,7,0.917,-C1 -H2,0
C16 H24 O9,0.000477908,6,0.823,C16 H22 O9,0.000878683,7,0.907,-H2,0
C16 H24 O9,0.000477908,6,0.823,C15 H24 O9,0.000177076,7,1.084,-C1,1
C16 H24 O9,0.000477908,6,0.823,C16 H25 N1 O8,2.82e-05,7,0.555,H1 -O1 N1,0
C16 H24 O9,0.000477908,6,0.823,C15 H24 O8,0.000363983,7,1.021,-C1 -O1,0
C16 H24 O9,0.000477908,6,0.823,C16 H22 O8,0.001759364,7,0.926,-H2 -O1,0
C16 H24 O9,0.000477908,6,0.823,C14 H22 O9,0.000130257,7,1.11,-C2 -H2,1
C16 H24 O9,0.000477908,6,0.823,C14 H20 O8,0.000976439,7,0.955,-C2 -H4 -O1,0
C16 H24 O9,0.000477908,6,0.823,C16 H22 O10,0.000331418,7,0.835,-H2 O1,0
C16 H24 O9,0.000477908,6,0.823,C16 H24 O11,4.54e-05,7,0.785,O2,0
C16 H24 O9,0.000477908,6,0.823,C16 H20 O11,0.000240015,7,0.801,-H4 O2,0
C16 H24 O9,0.000477908,6,0.823,C16 H24 O10,0.000143824,7,0.848,O1,0
C16 H24 O9,0.000477908,6,0.823,C15 H22 O10,0.000123597,7,0.788,-C1 -H2 O1,0
C16 H24 O9,0.000477908,6,0.823,C16 H26 O10,4.13e-05,7,0.663,H2 O1,0
C16 H25 N1 O10,2.29e-05,6,0.0,C16 H23 N1 O10,3.82e-05,7,1.11,-H2,0
C16 H25 N1 O10,2.29e-05,6,0.0,C16 H23 N1 O9,5.86e-05,7,0.896,-H2 -O1,0
C16 H25 N1 O10,2.29e-05,6,0.0,C14 H21 N1 O9,2.5e-05,7,0.616,-C2 -H4 -O1,0
C16 H25 N1 O10,2.29e-05,6,0.0,C16 H24 O11,4.54e-05,7,0.785,-H1 O1 -N1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C15 H25 N1 O3,2.2e-05,7,0.0,-C1 -O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C14 H21 N1 O3,3.94e-05,7,1.539,-C2 -H4 -O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C14 H23 N1 O4,3.91e-05,7,1.261,-C2 -H2,0
C16 H25 N1 O4,2.12e-05,6,0.0,C15 H25 N1 O4,3.26e-05,7,1.364,-C1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H23 N1 O4,3.65e-05,7,1.332,-H2,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H25 N1 O5,4.36e-05,7,1.101,O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H27 N1 O5,3.02e-05,7,0.0,H2 O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H21 N1 O6,0.00017343,7,1.139,-H4 O2,0
C16 H25 N1 O4,2.12e-05,6,0.0,C15 H23 N1 O5,4.61e-05,7,1.057,-C1 -H2 O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H23 N1 O5,5.4e-05,7,0.86,-H2 O1,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H25 N1 O6,4.89e-05,7,1.045,O2,0
C16 H25 N1 O4,2.12e-05,6,0.0,C16 H24 O5,0.000803249,7,1.124,-H1 O1 -N1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C15 H25 N1 O3,2.2e-05,7,0.0,-C1 -O2,0
C16 H25 N1 O5,3.96e-05,6,1.101,C12 H21 N1 O4,3.73e-05,7,0.0,-C4 -H4 -O1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C15 H25 N1 O5,3.33e-05,7,1.247,-C1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C14 H21 N1 O4,3.98e-05,7,1.99,-C2 -H4 -O1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C15 H25 N1 O4,3.26e-05,7,1.364,-C1 -O1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C16 H23 N1 O4,3.65e-05,7,1.332,-H2 -O1,0
C16 H25 N1 O5,3.96e-05,6,1.101,C15 H23 N1 O5,4.61e-05,7,1.057,-C1 -H2,0
C16 H25 N1 O5,3.96e-05,6,1.101,C16 H23 N1 O5,5.4e-05,7,0.86,-H2,0
C16 H25 N1 O5,3.96e-05,6,1.101,C14 H23 N1 O5,3.61e-05,7,1.523,-C2 -H2,0
