mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C14 H16 N2 O6,0.000175677,0,0.886,C14 H14 N2 O7,0.000102871,1,0.867,-H2 O1,0
C14 H18 N2 O5,0.000109909,0,0.816,C14 H14 N2 O7,0.000102871,1,0.867,-H4 O2,0
C14 H14 N2 O5,0.000113308,0,0.899,C14 H14 N2 O7,0.000102871,1,0.867,O2,0
C15 H16 N2 O6,0.000188128,0,0.853,C14 H14 N2 O7,0.000102871,1,0.867,-C1 -H2 O1,0
C14 H14 N2 O6,0.000138084,0,1.001,C14 H14 N2 O7,0.000102871,1,0.867,O1,0
C14 H12 N2 O6,8.57e-05,0,1.042,C14 H14 N2 O7,0.000102871,1,0.867,H2 O1,0
C16 H16 N2 O8,0.000164365,0,0.846,C14 H14 N2 O8,8.22e-05,1,1.168,-C2 -H2,1
C14 H13 N1 O9,7.98e-05,0,0.935,C14 H14 N2 O8,8.22e-05,1,1.168,H1 -O1 N1,1
C15 H14 N2 O8,7.37e-05,0,1.205,C14 H14 N2 O8,8.22e-05,1,1.168,-C1,0
C16 H18 N2 O9,9.54e-05,0,1.026,C14 H14 N2 O8,8.22e-05,1,1.168,-C2 -H4 -O1,0
C14 H16 N2 O8,8.51e-05,0,0.972,C14 H14 N2 O8,8.22e-05,1,1.168,-H2,1
C18 H18 N2 O9,7.64e-05,0,0.776,C14 H14 N2 O8,8.22e-05,1,1.168,-C4 -H4 -O1,1
C15 H14 N2 O9,4.22e-05,0,1.164,C14 H14 N2 O8,8.22e-05,1,1.168,-C1 -O1,0
C15 H16 N2 O8,0.000144531,0,0.989,C14 H14 N2 O8,8.22e-05,1,1.168,-C1 -H2,0
C14 H14 N2 O7,0.000118632,0,0.867,C14 H14 N2 O8,8.22e-05,1,1.168,O1,1
C14 H12 N2 O7,7.29e-05,0,1.012,C14 H14 N2 O8,8.22e-05,1,1.168,H2 O1,0
C14 H18 N2 O6,0.000135595,0,0.968,C14 H14 N2 O8,8.22e-05,1,1.168,-H4 O2,1
C15 H16 N2 O7,0.000176101,0,0.957,C14 H14 N2 O8,8.22e-05,1,1.168,-C1 -H2 O1,1
C14 H16 N2 O7,0.000140231,0,0.985,C14 H14 N2 O8,8.22e-05,1,1.168,-H2 O1,0
C14 H14 N2 O6,0.000138084,0,1.001,C14 H14 N2 O8,8.22e-05,1,1.168,O2,0
C16 H16 O10,0.000715009,0,1.05,C14 H14 O10,0.000443129,1,1.002,-C2 -H2,0
C15 H16 O10,0.000711679,0,0.979,C14 H14 O10,0.000443129,1,1.002,-C1 -H2,0
C15 H14 O11,0.000306521,0,1.002,C14 H14 O10,0.000443129,1,1.002,-C1 -O1,0
C18 H18 O11,0.000469518,0,1.055,C14 H14 O10,0.000443129,1,1.002,-C4 -H4 -O1,0
C14 H16 O10,0.000388325,0,1.005,C14 H14 O10,0.000443129,1,1.002,-H2,0
C16 H18 O11,0.000394377,0,1.076,C14 H14 O10,0.000443129,1,1.002,-C2 -H4 -O1,0
C15 H14 O10,0.000564609,0,1.037,C14 H14 O10,0.000443129,1,1.002,-C1,0
C14 H16 O11,0.00019351,0,0.838,C14 H14 O10,0.000443129,1,1.002,-H2 -O1,0
C15 H14 O12,0.000115612,0,1.028,C14 H14 O10,0.000443129,1,1.002,-C1 -O2,0
C14 H12 O9,0.000689016,0,1.0,C14 H14 O10,0.000443129,1,1.002,H2 O1,0
C15 H16 O9,0.00116204,0,1.001,C14 H14 O10,0.000443129,1,1.002,-C1 -H2 O1,0
C14 H16 O9,0.000784574,0,1.003,C14 H14 O10,0.000443129,1,1.002,-H2 O1,0
C14 H14 O9,0.000853082,0,1.017,C14 H14 O10,0.000443129,1,1.002,O1,0
C14 H14 O8,0.001088204,0,1.126,C14 H14 O10,0.000443129,1,1.002,O2,0
C14 H18 O8,0.001367428,0,1.001,C14 H14 O10,0.000443129,1,1.002,-H4 O2,0
C14 H15 N1 O9,9.93e-05,0,1.036,C14 H14 O10,0.000443129,1,1.002,-H1 O1 -N1,0
C16 H18 O12,0.000152928,0,1.034,C14 H14 O11,0.000206978,1,0.929,-C2 -H4 -O1,0
C15 H14 O13,3.75e-05,0,0.0,C14 H14 O11,0.000206978,1,0.929,-C1 -O2,0
C18 H18 O12,0.00029903,0,1.064,C14 H14 O11,0.000206978,1,0.929,-C4 -H4 -O1,0
C15 H16 O11,0.000322555,0,0.958,C14 H14 O11,0.000206978,1,0.929,-C1 -H2,0
C14 H16 O11,0.00019351,0,0.838,C14 H14 O11,0.000206978,1,0.929,-H2,0
C15 H14 O11,0.000306521,0,1.002,C14 H14 O11,0.000206978,1,0.929,-C1,0
C15 H14 O12,0.000115612,0,1.028,C14 H14 O11,0.000206978,1,0.929,-C1 -O1,0
C16 H16 O11,0.000417601,0,0.984,C14 H14 O11,0.000206978,1,0.929,-C2 -H2,0
C14 H12 O10,0.000344139,0,1.009,C14 H14 O11,0.000206978,1,0.929,H2 O1,0
C14 H14 O10,0.000442084,0,1.002,C14 H14 O11,0.000206978,1,0.929,O1,0
C14 H14 O9,0.000853082,0,1.017,C14 H14 O11,0.000206978,1,0.929,O2,0
C14 H16 O10,0.000388325,0,1.005,C14 H14 O11,0.000206978,1,0.929,-H2 O1,0
C14 H18 O9,0.000679771,0,1.008,C14 H14 O11,0.000206978,1,0.929,-H4 O2,0
C15 H16 O10,0.000711679,0,0.979,C14 H14 O11,0.000206978,1,0.929,-C1 -H2 O1,0
C15 H14 O2,6.86e-05,0,0.778,C14 H14 O2,7.16e-05,1,1.128,-C1,1
C15 H14 O4,0.000319324,0,1.062,C14 H14 O2,7.16e-05,1,1.128,-C1 -O2,0
C18 H18 O3,8.07e-05,0,1.035,C14 H14 O2,7.16e-05,1,1.128,-C4 -H4 -O1,0
C14 H16 O2,7.4e-05,0,0.936,C14 H14 O2,7.16e-05,1,1.128,-H2,1
C15 H16 O2,0.001569631,0,0.944,C14 H14 O2,7.16e-05,1,1.128,-C1 -H2,1
C16 H16 O2,5.01e-05,0,0.856,C14 H14 O2,7.16e-05,1,1.128,-C2 -H2,1
C16 H18 O3,0.000179599,0,0.852,C14 H14 O2,7.16e-05,1,1.128,-C2 -H4 -O1,1
C14 H16 O3,0.000252351,0,0.982,C14 H14 O2,7.16e-05,1,1.128,-H2 -O1,0
C15 H14 O3,0.000149568,0,1.074,C14 H14 O2,7.16e-05,1,1.128,-C1 -O1,0
C14 H16 O1,2.79e-05,0,1.19,C14 H14 O2,7.16e-05,1,1.128,-H2 O1,0
C14 H14 O1,3.19e-05,0,0.0,C14 H14 O2,7.16e-05,1,1.128,O1,0
C18 H18 O4,0.000181048,0,0.802,C14 H14 O3,0.000185261,1,0.906,-C4 -H4 -O1,0
C14 H16 O3,0.000252351,0,0.982,C14 H14 O3,0.000185261,1,0.906,-H2,0
C16 H16 O3,0.000129009,0,0.951,C14 H14 O3,0.000185261,1,0.906,-C2 -H2,0
C15 H14 O5,0.000583871,0,1.029,C14 H14 O3,0.000185261,1,0.906,-C1 -O2,0
C15 H14 O3,0.000149568,0,1.074,C14 H14 O3,0.000185261,1,0.906,-C1,0
C14 H16 O4,0.0005099,0,0.958,C14 H14 O3,0.000185261,1,0.906,-H2 -O1,0
C16 H18 O4,0.00039143,0,0.97,C14 H14 O3,0.000185261,1,0.906,-C2 -H4 -O1,0
C15 H16 O3,0.000208158,0,0.921,C14 H14 O3,0.000185261,1,0.906,-C1 -H2,0
C15 H14 O4,0.000319324,0,1.062,C14 H14 O3,0.000185261,1,0.906,-C1 -O1,0
C15 H16 O2,0.001569631,0,0.944,C14 H14 O3,0.000185261,1,0.906,-C1 -H2 O1,0
C14 H18 O1,2.63e-05,0,0.0,C14 H14 O3,0.000185261,1,0.906,-H4 O2,0
C14 H12 O2,6.58e-05,0,1.052,C14 H14 O3,0.000185261,1,0.906,H2 O1,0
C14 H14 O1,3.19e-05,0,0.0,C14 H14 O3,0.000185261,1,0.906,O2,0
C14 H14 O2,6.35e-05,0,1.128,C14 H14 O3,0.000185261,1,0.906,O1,0
C14 H16 O2,7.4e-05,0,0.936,C14 H14 O3,0.000185261,1,0.906,-H2 O1,0
C14 H16 O4,0.0005099,0,0.958,C14 H14 O4,0.000405598,1,1.071,-H2,1
C14 H16 O5,0.000894878,0,1.006,C14 H14 O4,0.000405598,1,1.071,-H2 -O1,0
C16 H18 O5,0.000696305,0,1.012,C14 H14 O4,0.000405598,1,1.071,-C2 -H4 -O1,0
C15 H14 O4,0.000319324,0,1.062,C14 H14 O4,0.000405598,1,1.071,-C1,0
C18 H18 O5,0.00034009,0,0.95,C14 H14 O4,0.000405598,1,1.071,-C4 -H4 -O1,1
C15 H14 O5,0.000583871,0,1.029,C14 H14 O4,0.000405598,1,1.071,-C1 -O1,0
C16 H16 O4,0.000299196,0,0.923,C14 H14 O4,0.000405598,1,1.071,-C2 -H2,1
C14 H14 O7 S1,4.96e-05,0,1.018,C14 H14 O4,0.000405598,1,1.071,-O3 -S1,0
C15 H14 O6,0.000881289,0,1.021,C14 H14 O4,0.000405598,1,1.071,-C1 -O2,0
C15 H16 O4,0.000408595,0,0.855,C14 H14 O4,0.000405598,1,1.071,-C1 -H2,1
C14 H16 O3,0.000252351,0,0.982,C14 H14 O4,0.000405598,1,1.071,-H2 O1,0
C14 H15 N1 O3,5.01e-05,0,0.81,C14 H14 O4,0.000405598,1,1.071,-H1 O1 -N1,1
C14 H18 O2,0.000104177,0,1.088,C14 H14 O4,0.000405598,1,1.071,-H4 O2,0
C15 H16 O3,0.000208158,0,0.921,C14 H14 O4,0.000405598,1,1.071,-C1 -H2 O1,1
C14 H14 O2,6.35e-05,0,1.128,C14 H14 O4,0.000405598,1,1.071,O2,0
C14 H12 O3,0.000169706,0,1.145,C14 H14 O4,0.000405598,1,1.071,H2 O1,0
C14 H14 O3,0.000204552,0,0.906,C14 H14 O4,0.000405598,1,1.071,O1,1
C14 H14 O8 S1,3.85e-05,0,1.431,C14 H14 O5,0.000661478,1,1.072,-O3 -S1,0
C15 H16 O5,0.000733455,0,1.03,C14 H14 O5,0.000661478,1,1.072,-C1 -H2,0
C15 H14 O7,0.001055043,0,1.058,C14 H14 O5,0.000661478,1,1.072,-C1 -O2,0
C16 H16 O5,0.000527858,0,1.049,C14 H14 O5,0.000661478,1,1.072,-C2 -H2,0
C15 H14 O5,0.000583871,0,1.029,C14 H14 O5,0.000661478,1,1.072,-C1,0
C15 H14 O6,0.000881289,0,1.021,C14 H14 O5,0.000661478,1,1.072,-C1 -O1,0
C16 H18 O6,0.001095176,0,1.014,C14 H14 O5,0.000661478,1,1.072,-C2 -H4 -O1,0
C18 H18 O6,0.000524941,0,0.988,C14 H14 O5,0.000661478,1,1.072,-C4 -H4 -O1,0
C14 H16 O6,0.00128329,0,1.047,C14 H14 O5,0.000661478,1,1.072,-H2 -O1,0
C14 H16 O5,0.000894878,0,1.006,C14 H14 O5,0.000661478,1,1.072,-H2,0
C14 H18 O3,0.000297287,0,0.928,C14 H14 O5,0.000661478,1,1.072,-H4 O2,1
C15 H16 O4,0.000408595,0,0.855,C14 H14 O5,0.000661478,1,1.072,-C1 -H2 O1,1
C14 H15 N1 O4,0.000100922,0,0.923,C14 H14 O5,0.000661478,1,1.072,-H1 O1 -N1,1
C14 H16 O4,0.0005099,0,0.958,C14 H14 O5,0.000661478,1,1.072,-H2 O1,1
C14 H14 O3,0.000204552,0,0.906,C14 H14 O5,0.000661478,1,1.072,O2,1
C14 H12 O4,0.000375256,0,0.965,C14 H14 O5,0.000661478,1,1.072,H2 O1,1
C14 H14 O4,0.000378883,0,1.071,C14 H14 O5,0.000661478,1,1.072,O1,0
C14 H14 O7 S1,4.96e-05,0,1.018,C14 H14 O6,0.000990405,1,1.044,-O1 -S1,0
C14 H16 O7,0.001541792,0,1.018,C14 H14 O6,0.000990405,1,1.044,-H2 -O1,0
C18 H18 O7,0.000798946,0,1.04,C14 H14 O6,0.000990405,1,1.044,-C4 -H4 -O1,0
C14 H16 O6,0.00128329,0,1.047,C14 H14 O6,0.000990405,1,1.044,-H2,0
C16 H16 O6,0.000772555,0,1.005,C14 H14 O6,0.000990405,1,1.044,-C2 -H2,0
C15 H16 O6,0.001034057,0,1.04,C14 H14 O6,0.000990405,1,1.044,-C1 -H2,0
C16 H18 O7,0.001508538,0,1.015,C14 H14 O6,0.000990405,1,1.044,-C2 -H4 -O1,0
C14 H14 O9 S1,4.3e-05,0,1.044,C14 H14 O6,0.000990405,1,1.044,-O3 -S1,0
C15 H14 O6,0.000881289,0,1.021,C14 H14 O6,0.000990405,1,1.044,-C1,0
C15 H14 O7,0.001055043,0,1.058,C14 H14 O6,0.000990405,1,1.044,-C1 -O1,0
C15 H14 O8,0.000933518,0,1.073,C14 H14 O6,0.000990405,1,1.044,-C1 -O2,0
C14 H14 O5,0.000616949,0,1.072,C14 H14 O6,0.000990405,1,1.044,O1,0
C14 H14 O4,0.000378883,0,1.071,C14 H14 O6,0.000990405,1,1.044,O2,0
C15 H16 O5,0.000733455,0,1.03,C14 H14 O6,0.000990405,1,1.044,-C1 -H2 O1,0
C14 H18 O4,0.000627348,0,0.996,C14 H14 O6,0.000990405,1,1.044,-H4 O2,0
C14 H16 O5,0.000894878,0,1.006,C14 H14 O6,0.000990405,1,1.044,-H2 O1,0
C14 H15 N1 O5,0.000177331,0,1.02,C14 H14 O6,0.000990405,1,1.044,-H1 O1 -N1,0
C14 H12 O5,0.000622747,0,1.038,C14 H14 O6,0.000990405,1,1.044,H2 O1,0
C14 H16 O7,0.001541792,0,1.018,C14 H14 O7,0.001245737,1,1.107,-H2,0
C18 H18 O8,0.000884677,0,1.039,C14 H14 O7,0.001245737,1,1.107,-C4 -H4 -O1,0
C16 H16 O7,0.000931301,0,0.999,C14 H14 O7,0.001245737,1,1.107,-C2 -H2,0
C14 H14 O7 S1,4.96e-05,0,1.018,C14 H14 O7,0.001245737,1,1.107,-S1,0
C15 H16 O7,0.001333585,0,1.044,C14 H14 O7,0.001245737,1,1.107,-C1 -H2,0
C14 H14 O8 S1,3.85e-05,0,1.431,C14 H14 O7,0.001245737,1,1.107,-O1 -S1,0
C16 H18 O8,0.001799538,0,0.999,C14 H14 O7,0.001245737,1,1.107,-C2 -H4 -O1,0
C15 H14 O7,0.001055043,0,1.058,C14 H14 O7,0.001245737,1,1.107,-C1,0
C15 H14 O8,0.000933518,0,1.073,C14 H14 O7,0.001245737,1,1.107,-C1 -O1,0
C14 H16 O8,0.001318718,0,0.997,C14 H14 O7,0.001245737,1,1.107,-H2 -O1,0
C15 H14 O9,0.000953236,0,1.056,C14 H14 O7,0.001245737,1,1.107,-C1 -O2,0
C14 H18 O5,0.001292494,0,0.989,C14 H14 O7,0.001245737,1,1.107,-H4 O2,0
C14 H15 N1 O6,0.000199553,0,0.979,C14 H14 O7,0.001245737,1,1.107,-H1 O1 -N1,0
C14 H14 O5,0.000616949,0,1.072,C14 H14 O7,0.001245737,1,1.107,O2,0
C15 H16 O6,0.001034057,0,1.04,C14 H14 O7,0.001245737,1,1.107,-C1 -H2 O1,0
C14 H16 O6,0.00128329,0,1.047,C14 H14 O7,0.001245737,1,1.107,-H2 O1,0
C14 H14 O6,0.000948721,0,1.044,C14 H14 O7,0.001245737,1,1.107,O1,0
C14 H12 O6,0.000906377,0,1.038,C14 H14 O7,0.001245737,1,1.107,H2 O1,0
C15 H16 O7 S1,4.57e-05,0,0.0,C14 H14 O7 S1,5.05e-05,1,1.018,-C1 -H2,0
C14 H16 O7 S1,5.43e-05,0,0.753,C14 H14 O7 S1,5.05e-05,1,1.018,-H2,0
C15 H14 O8 S1,4.14e-05,0,0.865,C14 H14 O7 S1,5.05e-05,1,1.018,-C1 -O1,0
C14 H16 O8 S1,5.76e-05,0,0.873,C14 H14 O7 S1,5.05e-05,1,1.018,-H2 -O1,0
C16 H18 O8 S1,5.68e-05,0,0.856,C14 H14 O7 S1,5.05e-05,1,1.018,-C2 -H4 -O1,0
C14 H12 O6 S1,0.00010898,0,2.708,C14 H14 O7 S1,5.05e-05,1,1.018,H2 O1,0
C18 H18 O9,0.000912066,0,1.009,C14 H14 O8,0.001225197,1,1.126,-C4 -H4 -O1,0
C14 H16 O8,0.001318718,0,0.997,C14 H14 O8,0.001225197,1,1.126,-H2,0
C14 H14 O8 S1,3.85e-05,0,1.431,C14 H14 O8,0.001225197,1,1.126,-S1,0
C15 H14 O9,0.000953236,0,1.056,C14 H14 O8,0.001225197,1,1.126,-C1 -O1,0
C16 H16 O8,0.00111133,0,1.041,C14 H14 O8,0.001225197,1,1.126,-C2 -H2,0
C14 H16 O9,0.000784574,0,1.003,C14 H14 O8,0.001225197,1,1.126,-H2 -O1,0
C15 H14 O8,0.000933518,0,1.073,C14 H14 O8,0.001225197,1,1.126,-C1,0
C14 H14 O9 S1,4.3e-05,0,1.044,C14 H14 O8,0.001225197,1,1.126,-O1 -S1,0
C15 H16 O8,0.001289257,0,1.066,C14 H14 O8,0.001225197,1,1.126,-C1 -H2,0
C15 H14 O10,0.000564609,0,1.037,C14 H14 O8,0.001225197,1,1.126,-C1 -O2,0
C16 H18 O9,0.001436789,0,0.99,C14 H14 O8,0.001225197,1,1.126,-C2 -H4 -O1,0
C14 H18 O6,0.001884865,0,0.98,C14 H14 O8,0.001225197,1,1.126,-H4 O2,0
C14 H14 O6,0.000948721,0,1.044,C14 H14 O8,0.001225197,1,1.126,O2,0
C14 H12 O7,0.001067391,0,1.069,C14 H14 O8,0.001225197,1,1.126,H2 O1,0
C15 H16 O7,0.001333585,0,1.044,C14 H14 O8,0.001225197,1,1.126,-C1 -H2 O1,0
C14 H15 N1 O7,0.000202608,0,0.936,C14 H14 O8,0.001225197,1,1.126,-H1 O1 -N1,1
C14 H16 O7,0.001541792,0,1.018,C14 H14 O8,0.001225197,1,1.126,-H2 O1,0
C14 H14 O7,0.001125747,0,1.107,C14 H14 O8,0.001225197,1,1.126,O1,0
C15 H14 O8 S1,4.14e-05,0,0.865,C14 H14 O8 S1,5.51e-05,1,1.431,-C1,1
C14 H16 O8 S1,5.76e-05,0,0.873,C14 H14 O8 S1,5.51e-05,1,1.431,-H2,1
C16 H16 O8 S1,4.27e-05,0,0.0,C14 H14 O8 S1,5.51e-05,1,1.431,-C2 -H2,0
C15 H16 O8 S1,5.35e-05,0,0.936,C14 H14 O8 S1,5.51e-05,1,1.431,-C1 -H2,1
C15 H16 O7 S1,4.57e-05,0,0.0,C14 H14 O8 S1,5.51e-05,1,1.431,-C1 -H2 O1,0
C14 H12 O7 S1,3.2e-05,0,1.031,C14 H14 O8 S1,5.51e-05,1,1.431,H2 O1,0
C14 H16 O7 S1,5.43e-05,0,0.753,C14 H14 O8 S1,5.51e-05,1,1.431,-H2 O1,1
C14 H14 O7 S1,4.96e-05,0,1.018,C14 H14 O8 S1,5.51e-05,1,1.431,O1,0
C14 H16 O10,0.000388325,0,1.005,C14 H14 O9,0.000867406,1,1.017,-H2 -O1,0
C14 H14 O9 S1,4.3e-05,0,1.044,C14 H14 O9,0.000867406,1,1.017,-S1,0
C15 H14 O11,0.000306521,0,1.002,C14 H14 O9,0.000867406,1,1.017,-C1 -O2,0
C16 H16 O9,0.000992011,0,1.038,C14 H14 O9,0.000867406,1,1.017,-C2 -H2,0
C15 H16 O9,0.00116204,0,1.001,C14 H14 O9,0.000867406,1,1.017,-C1 -H2,0
C15 H14 O9,0.000953236,0,1.056,C14 H14 O9,0.000867406,1,1.017,-C1,0
C18 H18 O10,0.000713117,0,1.051,C14 H14 O9,0.000867406,1,1.017,-C4 -H4 -O1,0
C14 H16 O9,0.000784574,0,1.003,C14 H14 O9,0.000867406,1,1.017,-H2,0
C15 H14 O10,0.000564609,0,1.037,C14 H14 O9,0.000867406,1,1.017,-C1 -O1,0
C16 H18 O10,0.000732687,0,1.026,C14 H14 O9,0.000867406,1,1.017,-C2 -H4 -O1,0
C15 H16 O8,0.001289257,0,1.066,C14 H14 O9,0.000867406,1,1.017,-C1 -H2 O1,0
C14 H16 O8,0.001318718,0,0.997,C14 H14 O9,0.000867406,1,1.017,-H2 O1,0
C14 H12 O8,0.000900894,0,1.047,C14 H14 O9,0.000867406,1,1.017,H2 O1,0
C14 H14 O8,0.001088204,0,1.126,C14 H14 O9,0.000867406,1,1.017,O1,0
C14 H15 N1 O8,0.000148933,0,1.175,C14 H14 O9,0.000867406,1,1.017,-H1 O1 -N1,0
C14 H18 O7,0.001827788,0,0.992,C14 H14 O9,0.000867406,1,1.017,-H4 O2,0
C14 H14 O7,0.001125747,0,1.107,C14 H14 O9,0.000867406,1,1.017,O2,0
C15 H16 O9 S1,4.98e-05,0,0.0,C14 H14 O9 S1,4.49e-05,1,1.044,-C1 -H2,0
C18 H18 O10 S1,3.5e-05,0,0.0,C14 H14 O9 S1,4.49e-05,1,1.044,-C4 -H4 -O1,0
C14 H14 O7 S1,4.96e-05,0,1.018,C14 H14 O9 S1,4.49e-05,1,1.044,O2,0
C15 H16 O8 S1,5.35e-05,0,0.936,C14 H14 O9 S1,4.49e-05,1,1.044,-C1 -H2 O1,1
C14 H18 O7 S1,6.92e-05,0,1.092,C14 H14 O9 S1,4.49e-05,1,1.044,-H4 O2,0
C14 H16 O8 S1,5.76e-05,0,0.873,C14 H14 O9 S1,4.49e-05,1,1.044,-H2 O1,1
C14 H14 O8 S1,3.85e-05,0,1.431,C14 H14 O9 S1,4.49e-05,1,1.044,O1,0
C18 H19 N1 O11,5.72e-05,0,1.087,C14 H15 N1 O10,4.06e-05,1,0.0,-C4 -H4 -O1,0
C16 H17 N1 O10,8.37e-05,0,0.904,C14 H15 N1 O10,4.06e-05,1,0.0,-C2 -H2,0
C14 H17 N1 O10,3.87e-05,0,1.253,C14 H15 N1 O10,4.06e-05,1,0.0,-H2,0
C15 H15 N1 O10,5.94e-05,0,0.796,C14 H15 N1 O10,4.06e-05,1,0.0,-C1,0
C16 H19 N1 O11,3.19e-05,0,1.301,C14 H15 N1 O10,4.06e-05,1,0.0,-C2 -H4 -O1,0
C15 H17 N1 O10,6.57e-05,0,0.915,C14 H15 N1 O10,4.06e-05,1,0.0,-C1 -H2,0
C14 H14 O11,0.000222816,0,0.929,C14 H15 N1 O10,4.06e-05,1,0.0,H1 -O1 N1,0
C14 H19 N1 O8,8.25e-05,0,0.972,C14 H15 N1 O10,4.06e-05,1,0.0,-H4 O2,0
C14 H15 N1 O8,0.000148933,0,1.175,C14 H15 N1 O10,4.06e-05,1,0.0,O2,0
C15 H17 N1 O9,0.00012845,0,1.011,C14 H15 N1 O10,4.06e-05,1,0.0,-C1 -H2 O1,0
C14 H15 N1 O9,9.93e-05,0,1.036,C14 H15 N1 O10,4.06e-05,1,0.0,O1,0
C14 H13 N1 O9,7.98e-05,0,0.935,C14 H15 N1 O10,4.06e-05,1,0.0,H2 O1,0
C14 H17 N1 O9,7.65e-05,0,0.905,C14 H15 N1 O10,4.06e-05,1,0.0,-H2 O1,0
C14 H17 N1 O4,8.81e-05,0,0.907,C14 H15 N1 O3,4.06e-05,1,0.81,-H2 -O1,0
C16 H19 N1 O4,6.58e-05,0,0.964,C14 H15 N1 O3,4.06e-05,1,0.81,-C2 -H4 -O1,0
C15 H15 N1 O4,9.58e-05,0,0.803,C14 H15 N1 O3,4.06e-05,1,0.81,-C1 -O1,0
C15 H15 N1 O3,3.75e-05,0,1.179,C14 H15 N1 O3,4.06e-05,1,0.81,-C1,0
C15 H17 N1 O3,5.17e-05,0,0.0,C14 H15 N1 O3,4.06e-05,1,0.81,-C1 -H2,0
C18 H19 N1 O4,3.41e-05,0,0.0,C14 H15 N1 O3,4.06e-05,1,0.81,-C4 -H4 -O1,0
C14 H17 N1 O3,4.09e-05,0,0.856,C14 H15 N1 O3,4.06e-05,1,0.81,-H2,0
C15 H15 N1 O5,0.000140903,0,0.915,C14 H15 N1 O3,4.06e-05,1,0.81,-C1 -O2,0
C14 H14 O4,0.000378883,0,1.071,C14 H15 N1 O3,4.06e-05,1,0.81,H1 -O1 N1,0
C16 H19 N1 O5,0.000105287,0,1.127,C14 H15 N1 O4,9.32e-05,1,0.923,-C2 -H4 -O1,0
C16 H17 N1 O4,6.99e-05,0,0.964,C14 H15 N1 O4,9.32e-05,1,0.923,-C2 -H2,0
C14 H17 N1 O5,0.00016219,0,0.961,C14 H15 N1 O4,9.32e-05,1,0.923,-H2 -O1,0
C15 H15 N1 O4,9.58e-05,0,0.803,C14 H15 N1 O4,9.32e-05,1,0.923,-C1,0
C14 H17 N1 O4,8.81e-05,0,0.907,C14 H15 N1 O4,9.32e-05,1,0.923,-H2,0
C15 H17 N1 O4,8.83e-05,0,0.968,C14 H15 N1 O4,9.32e-05,1,0.923,-C1 -H2,0
C15 H15 N1 O5,0.000140903,0,0.915,C14 H15 N1 O4,9.32e-05,1,0.923,-C1 -O1,0
C15 H15 N1 O6,0.00017419,0,1.013,C14 H15 N1 O4,9.32e-05,1,0.923,-C1 -O2,0
C18 H19 N1 O5,7.8e-05,0,0.754,C14 H15 N1 O4,9.32e-05,1,0.923,-C4 -H4 -O1,0
C14 H14 O5,0.000616949,0,1.072,C14 H15 N1 O4,9.32e-05,1,0.923,H1 -O1 N1,0
C14 H15 N1 O3,5.01e-05,0,0.81,C14 H15 N1 O4,9.32e-05,1,0.923,O1,0
C14 H16 N2 O3,3.87e-05,0,1.047,C14 H15 N1 O4,9.32e-05,1,0.923,-H1 O1 -N1,0
C14 H13 N1 O3,5.56e-05,0,1.005,C14 H15 N1 O4,9.32e-05,1,0.923,H2 O1,0
C14 H17 N1 O3,4.09e-05,0,0.856,C14 H15 N1 O4,9.32e-05,1,0.923,-H2 O1,0
C15 H17 N1 O3,5.17e-05,0,0.0,C14 H15 N1 O4,9.32e-05,1,0.923,-C1 -H2 O1,0
C14 H17 N1 O5,0.00016219,0,0.961,C14 H15 N1 O5,0.00018087,1,1.02,-H2,0
C16 H17 N1 O5,0.00015347,0,0.622,C14 H15 N1 O5,0.00018087,1,1.02,-C2 -H2,0
C18 H19 N1 O6,0.000100787,0,1.017,C14 H15 N1 O5,0.00018087,1,1.02,-C4 -H4 -O1,0
C15 H15 N1 O5,0.000140903,0,0.915,C14 H15 N1 O5,0.00018087,1,1.02,-C1,0
C16 H19 N1 O6,0.000189018,0,1.021,C14 H15 N1 O5,0.00018087,1,1.02,-C2 -H4 -O1,0
C15 H15 N1 O7,0.000182986,0,0.993,C14 H15 N1 O5,0.00018087,1,1.02,-C1 -O2,0
C15 H17 N1 O5,0.000186046,0,0.895,C14 H15 N1 O5,0.00018087,1,1.02,-C1 -H2,0
C15 H15 N1 O6,0.00017419,0,1.013,C14 H15 N1 O5,0.00018087,1,1.02,-C1 -O1,0
C14 H14 O6,0.000948721,0,1.044,C14 H15 N1 O5,0.00018087,1,1.02,H1 -O1 N1,0
C14 H17 N1 O6,0.000212514,0,1.051,C14 H15 N1 O5,0.00018087,1,1.02,-H2 -O1,0
C14 H13 N1 O4,9.94e-05,0,1.039,C14 H15 N1 O5,0.00018087,1,1.02,H2 O1,0
C14 H16 N2 O4,9.52e-05,0,0.928,C14 H15 N1 O5,0.00018087,1,1.02,-H1 O1 -N1,0
C15 H17 N1 O4,8.83e-05,0,0.968,C14 H15 N1 O5,0.00018087,1,1.02,-C1 -H2 O1,0
C14 H15 N1 O3,5.01e-05,0,0.81,C14 H15 N1 O5,0.00018087,1,1.02,O2,0
C14 H19 N1 O3,2.95e-05,0,1.231,C14 H15 N1 O5,0.00018087,1,1.02,-H4 O2,0
C14 H15 N1 O4,0.000100922,0,0.923,C14 H15 N1 O5,0.00018087,1,1.02,O1,0
