mol_from,mol_from_int,mol_from_time,mol_from_int_trend,mol_to,mol_to_int,mol_to_time,mol_to_int_trend,transformation_unit,is_hti
C13 H14 N2 O6,0.000115276,5,0.925,C11 H12 N2 O6,4.62e-05,6,0.733,-C2 -H2,0
C13 H14 N2 O6,0.000115276,5,0.925,C9 H10 N2 O5,3.68e-05,6,1.607,-C4 -H4 -O1,1
C13 H14 N2 O6,0.000115276,5,0.925,C12 H12 N2 O6,7.15e-05,6,1.014,-C1 -H2,0
C13 H14 N2 O6,0.000115276,5,0.925,C12 H14 N2 O5,9.2e-05,6,0.809,-C1 -O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C13 H12 N2 O6,6.14e-05,6,0.716,-H2,0
C13 H14 N2 O6,0.000115276,5,0.925,C12 H14 N2 O4,6.8e-05,6,0.843,-C1 -O2,0
C13 H14 N2 O6,0.000115276,5,0.925,C11 H10 N2 O5,5.22e-05,6,1.118,-C2 -H4 -O1,1
C13 H14 N2 O6,0.000115276,5,0.925,C13 H12 N2 O5,7.84e-05,6,0.994,-H2 -O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C12 H14 N2 O6,8.21e-05,6,1.126,-C1,1
C13 H14 N2 O6,0.000115276,5,0.925,C13 H13 N1 O7,0.000148412,6,0.915,-H1 O1 -N1,0
C13 H14 N2 O6,0.000115276,5,0.925,C13 H14 N2 O8,4.05e-05,6,1.116,O2,1
C13 H14 N2 O6,0.000115276,5,0.925,C13 H14 N2 O7,8.55e-05,6,0.911,O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C12 H12 N2 O7,4.43e-05,6,0.949,-C1 -H2 O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C13 H12 N2 O7,6.3e-05,6,1.019,-H2 O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C13 H16 N2 O7,8.21e-05,6,0.952,H2 O1,0
C13 H14 N2 O6,0.000115276,5,0.925,C13 H10 N2 O8,2.46e-05,6,0.0,-H4 O2,0
C13 H14 N2 O7,9.39e-05,5,0.911,C12 H12 N2 O7,4.43e-05,6,0.949,-C1 -H2,0
C13 H14 N2 O7,9.39e-05,5,0.911,C11 H10 N2 O6,3.58e-05,6,0.729,-C2 -H4 -O1,0
C13 H14 N2 O7,9.39e-05,5,0.911,C12 H14 N2 O5,9.2e-05,6,0.809,-C1 -O2,0
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H12 N2 O6,6.14e-05,6,0.716,-H2 -O1,0
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H12 N2 O7,6.3e-05,6,1.019,-H2,0
C13 H14 N2 O7,9.39e-05,5,0.911,C12 H14 N2 O6,8.21e-05,6,1.126,-C1 -O1,1
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H16 N2 O8,4.45e-05,6,0.0,H2 O1,0
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H13 N1 O8,0.000111045,6,0.956,-H1 O1 -N1,0
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H14 N2 O8,4.05e-05,6,1.116,O1,1
C13 H14 N2 O7,9.39e-05,5,0.911,C13 H12 N2 O8,3.41e-05,6,0.0,-H2 O1,0
C13 H14 N2 O8,3.63e-05,5,1.116,C13 H12 N2 O8,3.41e-05,6,0.0,-H2,0
C13 H14 N2 O8,3.63e-05,5,1.116,C13 H12 N2 O7,6.3e-05,6,1.019,-H2 -O1,0
C13 H14 N2 O8,3.63e-05,5,1.116,C12 H14 N2 O6,8.21e-05,6,1.126,-C1 -O2,0
C13 H14 O10,0.000261095,5,0.986,C13 H12 O9,0.000625,6,0.966,-H2 -O1,0
C13 H14 O10,0.000261095,5,0.986,C12 H14 O8,0.00078379,6,0.956,-C1 -O2,0
C13 H14 O10,0.000261095,5,0.986,C13 H12 O10,0.000191339,6,0.859,-H2,0
C13 H14 O10,0.000261095,5,0.986,C11 H10 O9,0.000134191,6,0.937,-C2 -H4 -O1,0
C13 H14 O10,0.000261095,5,0.986,C12 H14 O10,8.19e-05,6,1.015,-C1,0
C13 H14 O10,0.000261095,5,0.986,C12 H14 O9,0.000296952,6,0.997,-C1 -O1,0
C13 H14 O10,0.000261095,5,0.986,C12 H12 O10,9.5e-05,6,0.869,-C1 -H2,0
C13 H14 O10,0.000261095,5,0.986,C13 H15 N1 O9,5.35e-05,6,1.079,H1 -O1 N1,0
C13 H14 O10,0.000261095,5,0.986,C12 H12 O11,2.18e-05,6,0.0,-C1 -H2 O1,0
C13 H14 O10,0.000261095,5,0.986,C13 H12 O11,4.68e-05,6,0.998,-H2 O1,0
C13 H14 O10,0.000261095,5,0.986,C13 H14 O11,6.41e-05,6,0.92,O1,0
C13 H14 O10,0.000261095,5,0.986,C13 H16 O11,3.64e-05,6,1.343,H2 O1,0
C13 H14 O11,6.97e-05,5,0.92,C12 H12 O11,2.18e-05,6,0.0,-C1 -H2,0
C13 H14 O11,6.97e-05,5,0.92,C13 H12 O10,0.000191339,6,0.859,-H2 -O1,0
C13 H14 O11,6.97e-05,5,0.92,C11 H10 O10,3.12e-05,6,0.828,-C2 -H4 -O1,0
C13 H14 O11,6.97e-05,5,0.92,C13 H12 O11,4.68e-05,6,0.998,-H2,0
C13 H14 O11,6.97e-05,5,0.92,C12 H14 O10,8.19e-05,6,1.015,-C1 -O1,0
C13 H14 O11,6.97e-05,5,0.92,C12 H14 O9,0.000296952,6,0.997,-C1 -O2,0
C13 H14 O11,6.97e-05,5,0.92,C12 H14 O11,2.05e-05,6,0.0,-C1,0
C13 H14 O2,7.77e-05,5,0.951,C13 H12 O2,6.2e-05,6,0.897,-H2,0
C13 H14 O2,7.77e-05,5,0.951,C11 H12 O2,9.08e-05,6,0.851,-C2 -H2,0
C13 H14 O2,7.77e-05,5,0.951,C12 H14 O2,9.41e-05,6,0.884,-C1,0
C13 H14 O2,7.77e-05,5,0.951,C12 H12 O2,7.89e-05,6,0.842,-C1 -H2,0
C13 H14 O2,7.77e-05,5,0.951,C13 H10 O4,0.000349821,6,0.885,-H4 O2,0
C13 H14 O2,7.77e-05,5,0.951,C13 H12 O3,0.000183778,6,0.906,-H2 O1,0
C13 H14 O2,7.77e-05,5,0.951,C12 H12 O3,0.000224491,6,0.81,-C1 -H2 O1,0
C13 H14 O2,7.77e-05,5,0.951,C13 H16 O3,0.000239667,6,0.875,H2 O1,0
C13 H14 O2,7.77e-05,5,0.951,C13 H14 O4,0.000515673,6,0.912,O2,0
C13 H14 O2,7.77e-05,5,0.951,C13 H14 O3,0.000215583,6,0.822,O1,0
C13 H14 O3,0.000262392,5,0.822,C9 H10 O2,6.46e-05,6,0.819,-C4 -H4 -O1,0
C13 H14 O3,0.000262392,5,0.822,C13 H12 O3,0.000183778,6,0.906,-H2,0
C13 H14 O3,0.000262392,5,0.822,C13 H12 O2,6.2e-05,6,0.897,-H2 -O1,0
C13 H14 O3,0.000262392,5,0.822,C12 H12 O3,0.000224491,6,0.81,-C1 -H2,0
C13 H14 O3,0.000262392,5,0.822,C12 H14 O3,0.000243288,6,0.847,-C1,0
C13 H14 O3,0.000262392,5,0.822,C12 H14 O2,9.41e-05,6,0.884,-C1 -O1,0
C13 H14 O3,0.000262392,5,0.822,C11 H10 O2,8.68e-05,6,0.95,-C2 -H4 -O1,0
C13 H14 O3,0.000262392,5,0.822,C11 H12 O3,0.000247264,6,0.945,-C2 -H2,0
C13 H14 O3,0.000262392,5,0.822,C13 H12 O4,0.000433567,6,0.87,-H2 O1,0
C13 H14 O3,0.000262392,5,0.822,C13 H14 O5,0.001012993,6,0.943,O2,0
C13 H14 O3,0.000262392,5,0.822,C12 H12 O4,0.000538828,6,0.85,-C1 -H2 O1,0
C13 H14 O3,0.000262392,5,0.822,C13 H10 O5,0.000671602,6,0.88,-H4 O2,0
C13 H14 O3,0.000262392,5,0.822,C13 H16 O4,0.000545218,6,0.905,H2 O1,0
C13 H14 O3,0.000262392,5,0.822,C13 H14 O4,0.000515673,6,0.912,O1,0
C13 H14 O4,0.000565262,5,0.912,C13 H12 O4,0.000433567,6,0.87,-H2,0
C13 H14 O4,0.000565262,5,0.912,C13 H12 O3,0.000183778,6,0.906,-H2 -O1,0
C13 H14 O4,0.000565262,5,0.912,C12 H14 O4,0.000583904,6,0.903,-C1,0
C13 H14 O4,0.000565262,5,0.912,C11 H10 O3,0.000260011,6,0.832,-C2 -H4 -O1,0
C13 H14 O4,0.000565262,5,0.912,C12 H12 O4,0.000538828,6,0.85,-C1 -H2,0
C13 H14 O4,0.000565262,5,0.912,C13 H15 N1 O3,3.96e-05,6,0.932,H1 -O1 N1,0
C13 H14 O4,0.000565262,5,0.912,C9 H10 O3,0.00029172,6,0.785,-C4 -H4 -O1,0
C13 H14 O4,0.000565262,5,0.912,C12 H14 O3,0.000243288,6,0.847,-C1 -O1,0
C13 H14 O4,0.000565262,5,0.912,C12 H14 O2,9.41e-05,6,0.884,-C1 -O2,0
C13 H14 O4,0.000565262,5,0.912,C11 H12 O4,0.000527837,6,0.917,-C2 -H2,0
C13 H14 O4,0.000565262,5,0.912,C13 H14 O6,0.001643441,6,0.998,O2,0
C13 H14 O4,0.000565262,5,0.912,C13 H14 O5,0.001012993,6,0.943,O1,0
C13 H14 O4,0.000565262,5,0.912,C12 H12 O5,0.001117035,6,0.916,-C1 -H2 O1,0
C13 H14 O4,0.000565262,5,0.912,C13 H16 O5,0.001104565,6,0.926,H2 O1,0
C13 H14 O4,0.000565262,5,0.912,C13 H10 O6,0.001043814,6,0.895,-H4 O2,0
C13 H14 O4,0.000565262,5,0.912,C13 H12 O5,0.000898846,6,0.891,-H2 O1,0
C13 H14 O5,0.001074631,5,0.943,C9 H10 O4,0.00028337,6,0.853,-C4 -H4 -O1,0
C13 H14 O5,0.001074631,5,0.943,C13 H12 O4,0.000433567,6,0.87,-H2 -O1,0
C13 H14 O5,0.001074631,5,0.943,C12 H14 O4,0.000583904,6,0.903,-C1 -O1,0
C13 H14 O5,0.001074631,5,0.943,C11 H12 O5,0.000870298,6,0.957,-C2 -H2,0
C13 H14 O5,0.001074631,5,0.943,C12 H12 O5,0.001117035,6,0.916,-C1 -H2,0
C13 H14 O5,0.001074631,5,0.943,C12 H14 O5,0.001047006,6,0.92,-C1,0
C13 H14 O5,0.001074631,5,0.943,C13 H12 O5,0.000898846,6,0.891,-H2,0
C13 H14 O5,0.001074631,5,0.943,C12 H14 O3,0.000243288,6,0.847,-C1 -O2,0
C13 H14 O5,0.001074631,5,0.943,C13 H15 N1 O4,9.18e-05,6,0.953,H1 -O1 N1,0
C13 H14 O5,0.001074631,5,0.943,C11 H10 O4,0.000483731,6,0.84,-C2 -H4 -O1,0
C13 H14 O5,0.001074631,5,0.943,C13 H14 O6,0.001643441,6,0.998,O1,0
C13 H14 O5,0.001074631,5,0.943,C13 H10 O7,0.00105061,6,0.876,-H4 O2,0
C13 H14 O5,0.001074631,5,0.943,C13 H14 O7,0.001562775,6,0.984,O2,0
C13 H14 O5,0.001074631,5,0.943,C12 H12 O6,0.001450859,6,1.034,-C1 -H2 O1,1
C13 H14 O5,0.001074631,5,0.943,C13 H16 O6,0.00164077,6,0.965,H2 O1,0
C13 H14 O5,0.001074631,5,0.943,C13 H12 O6,0.001352717,6,0.96,-H2 O1,0
C13 H14 O6,0.001647463,5,0.998,C12 H14 O4,0.000583904,6,0.903,-C1 -O2,0
C13 H14 O6,0.001647463,5,0.998,C12 H12 O6,0.001450859,6,1.034,-C1 -H2,0
C13 H14 O6,0.001647463,5,0.998,C12 H14 O5,0.001047006,6,0.92,-C1 -O1,0
C13 H14 O6,0.001647463,5,0.998,C11 H10 O5,0.00098358,6,0.891,-C2 -H4 -O1,0
C13 H14 O6,0.001647463,5,0.998,C9 H10 O5,0.000368021,6,0.886,-C4 -H4 -O1,0
C13 H14 O6,0.001647463,5,0.998,C13 H12 O5,0.000898846,6,0.891,-H2 -O1,0
C13 H14 O6,0.001647463,5,0.998,C11 H12 O6,0.001217475,6,0.963,-C2 -H2,0
C13 H14 O6,0.001647463,5,0.998,C13 H15 N1 O5,0.000154943,6,0.899,H1 -O1 N1,0
C13 H14 O6,0.001647463,5,0.998,C12 H14 O6,0.001313929,6,0.94,-C1,0
C13 H14 O6,0.001647463,5,0.998,C13 H12 O6,0.001352717,6,0.96,-H2,0
C13 H14 O6,0.001647463,5,0.998,C13 H12 O7,0.001530725,6,0.986,-H2 O1,0
C13 H14 O6,0.001647463,5,0.998,C13 H16 O7,0.001635057,6,0.99,H2 O1,0
C13 H14 O6,0.001647463,5,0.998,C13 H14 O7,0.001562775,6,0.984,O1,0
C13 H14 O6,0.001647463,5,0.998,C13 H10 O8,0.000832871,6,0.912,-H4 O2,0
C13 H14 O6,0.001647463,5,0.998,C13 H14 O8,0.001161315,6,1.01,O2,0
C13 H14 O6,0.001647463,5,0.998,C12 H12 O7,0.001361082,6,0.968,-C1 -H2 O1,0
C13 H14 O7,0.001588758,5,0.984,C9 H10 O6,0.000260368,6,0.844,-C4 -H4 -O1,0
C13 H14 O7,0.001588758,5,0.984,C13 H12 O7,0.001530725,6,0.986,-H2,0
C13 H14 O7,0.001588758,5,0.984,C11 H10 O6,0.001189233,6,0.924,-C2 -H4 -O1,0
C13 H14 O7,0.001588758,5,0.984,C13 H15 N1 O6,0.000205421,6,0.985,H1 -O1 N1,0
C13 H14 O7,0.001588758,5,0.984,C12 H14 O7,0.00123697,6,0.981,-C1,0
C13 H14 O7,0.001588758,5,0.984,C12 H14 O5,0.001047006,6,0.92,-C1 -O2,0
C13 H14 O7,0.001588758,5,0.984,C11 H12 O7,0.000909009,6,0.877,-C2 -H2,0
C13 H14 O7,0.001588758,5,0.984,C12 H14 O6,0.001313929,6,0.94,-C1 -O1,0
C13 H14 O7,0.001588758,5,0.984,C12 H12 O7,0.001361082,6,0.968,-C1 -H2,0
C13 H14 O7,0.001588758,5,0.984,C13 H12 O6,0.001352717,6,0.96,-H2 -O1,0
C13 H14 O7,0.001588758,5,0.984,C13 H12 O8,0.001183352,6,1.041,-H2 O1,0
C13 H14 O7,0.001588758,5,0.984,C12 H12 O8,0.000843677,6,1.012,-C1 -H2 O1,0
C13 H14 O7,0.001588758,5,0.984,C13 H14 O8,0.001161315,6,1.01,O1,0
C13 H14 O7,0.001588758,5,0.984,C13 H10 O9,0.000436339,6,0.933,-H4 O2,0
C13 H14 O7,0.001588758,5,0.984,C13 H14 O9,0.000694603,6,1.001,O2,0
C13 H14 O7,0.001588758,5,0.984,C13 H16 O8,0.001131976,6,1.041,H2 O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C9 H10 O6 S1,2.91e-05,6,0.726,-C4 -H4 -O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C12 H14 O7 S1,4.57e-05,6,1.034,-C1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H14 O6,0.001643441,6,0.998,-O1 -S1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C12 H12 O7 S1,4.18e-05,6,1.191,-C1 -H2,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H14 O7,0.001562775,6,0.984,-S1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C11 H12 O7 S1,4.22e-05,6,0.906,-C2 -H2,0
C13 H14 O7 S1,3.79e-05,5,1.182,C12 H14 O6 S1,4.1e-05,6,0.897,-C1 -O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H12 O7 S1,3.52e-05,6,0.714,-H2,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H14 O4,0.000515673,6,0.912,-O3 -S1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C11 H10 O6 S1,5.19e-05,6,1.602,-C2 -H4 -O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H14 O9 S1,3.52e-05,6,0.795,O2,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H16 O8 S1,5.68e-05,6,0.0,H2 O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H12 O8 S1,4.1e-05,6,0.962,-H2 O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C12 H12 O8 S1,3.47e-05,6,0.809,-C1 -H2 O1,0
C13 H14 O7 S1,3.79e-05,5,1.182,C13 H14 O8 S1,5.28e-05,6,1.278,O1,0
C13 H14 O8,0.00114939,5,1.01,C12 H14 O8,0.00078379,6,0.956,-C1,0
C13 H14 O8,0.00114939,5,1.01,C13 H12 O8,0.001183352,6,1.041,-H2,0
C13 H14 O8,0.00114939,5,1.01,C13 H12 O7,0.001530725,6,0.986,-H2 -O1,0
C13 H14 O8,0.00114939,5,1.01,C9 H10 O7,0.000163329,6,0.775,-C4 -H4 -O1,0
C13 H14 O8,0.00114939,5,1.01,C11 H10 O7,0.000913098,6,0.939,-C2 -H4 -O1,0
C13 H14 O8,0.00114939,5,1.01,C13 H15 N1 O7,0.000172734,6,0.897,H1 -O1 N1,0
C13 H14 O8,0.00114939,5,1.01,C12 H12 O8,0.000843677,6,1.012,-C1 -H2,0
C13 H14 O8,0.00114939,5,1.01,C11 H12 O8,0.000406525,6,0.916,-C2 -H2,0
C13 H14 O8,0.00114939,5,1.01,C12 H14 O7,0.00123697,6,0.981,-C1 -O1,0
C13 H14 O8,0.00114939,5,1.01,C12 H14 O6,0.001313929,6,0.94,-C1 -O2,0
C13 H14 O8,0.00114939,5,1.01,C13 H12 O9,0.000625,6,0.966,-H2 O1,0
C13 H14 O8,0.00114939,5,1.01,C13 H10 O10,0.000127639,6,0.892,-H4 O2,0
C13 H14 O8,0.00114939,5,1.01,C12 H12 O9,0.000321895,6,0.971,-C1 -H2 O1,0
C13 H14 O8,0.00114939,5,1.01,C13 H14 O9,0.000694603,6,1.001,O1,0
C13 H14 O8,0.00114939,5,1.01,C13 H14 O10,0.000257442,6,0.986,O2,0
C13 H14 O8,0.00114939,5,1.01,C13 H16 O9,0.00057154,6,1.065,H2 O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C9 H10 O7 S1,2.09e-05,6,0.0,-C4 -H4 -O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C11 H10 O7 S1,3.73e-05,6,0.992,-C2 -H4 -O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C12 H14 O7 S1,4.57e-05,6,1.034,-C1 -O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C11 H12 O8 S1,3.14e-05,6,0.875,-C2 -H2,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H14 O7,0.001562775,6,0.984,-O1 -S1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H14 O5,0.001012993,6,0.943,-O3 -S1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H12 O8 S1,4.1e-05,6,0.962,-H2,0
C13 H14 O8 S1,4.13e-05,5,1.278,C12 H14 O6 S1,4.1e-05,6,0.897,-C1 -O2,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H14 O8,0.001161315,6,1.01,-S1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H12 O7 S1,3.52e-05,6,0.714,-H2 -O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C12 H12 O8 S1,3.47e-05,6,0.809,-C1 -H2,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H12 O9 S1,3.37e-05,6,0.908,-H2 O1,0
C13 H14 O8 S1,4.13e-05,5,1.278,C13 H14 O9 S1,3.52e-05,6,0.795,O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H12 O9,0.000625,6,0.966,-H2,0
C13 H14 O9,0.000693779,5,1.001,C12 H14 O8,0.00078379,6,0.956,-C1 -O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H12 O8,0.001183352,6,1.041,-H2 -O1,0
C13 H14 O9,0.000693779,5,1.001,C12 H12 O9,0.000321895,6,0.971,-C1 -H2,0
C13 H14 O9,0.000693779,5,1.001,C12 H14 O7,0.00123697,6,0.981,-C1 -O2,0
C13 H14 O9,0.000693779,5,1.001,C13 H15 N1 O8,9.39e-05,6,0.792,H1 -O1 N1,0
C13 H14 O9,0.000693779,5,1.001,C12 H14 O9,0.000296952,6,0.997,-C1,0
C13 H14 O9,0.000693779,5,1.001,C11 H10 O8,0.000419589,6,0.911,-C2 -H4 -O1,0
C13 H14 O9,0.000693779,5,1.001,C11 H12 O9,0.00014648,6,0.917,-C2 -H2,0
C13 H14 O9,0.000693779,5,1.001,C9 H10 O8,5.62e-05,6,1.186,-C4 -H4 -O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H12 O10,0.000191339,6,0.859,-H2 O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H14 O11,6.41e-05,6,0.92,O2,0
C13 H14 O9,0.000693779,5,1.001,C13 H16 O10,0.000187575,6,1.062,H2 O1,0
C13 H14 O9,0.000693779,5,1.001,C12 H12 O10,9.5e-05,6,0.869,-C1 -H2 O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H14 O10,0.000257442,6,0.986,O1,0
C13 H14 O9,0.000693779,5,1.001,C13 H10 O11,3.52e-05,6,0.0,-H4 O2,0
C13 H14 O9 S1,4.43e-05,5,0.795,C13 H12 O9 S1,3.37e-05,6,0.908,-H2,0
C13 H14 O9 S1,4.43e-05,5,0.795,C12 H14 O7 S1,4.57e-05,6,1.034,-C1 -O2,1
C13 H14 O9 S1,4.43e-05,5,0.795,C13 H14 O6,0.001643441,6,0.998,-O3 -S1,0
C13 H14 O9 S1,4.43e-05,5,0.795,C11 H10 O8 S1,2.71e-05,6,0.0,-C2 -H4 -O1,0
C13 H14 O9 S1,4.43e-05,5,0.795,C12 H14 O9 S1,2.38e-05,6,0.0,-C1,0
C13 H14 O9 S1,4.43e-05,5,0.795,C13 H12 O8 S1,4.1e-05,6,0.962,-H2 -O1,0
C13 H14 O9 S1,4.43e-05,5,0.795,C13 H14 O8,0.001161315,6,1.01,-O1 -S1,0
C13 H14 O9 S1,4.43e-05,5,0.795,C13 H14 O9,0.000694603,6,1.001,-S1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C12 H15 N1 O2,2.69e-05,6,0.0,-C1 -O1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C9 H11 N1 O2,2.66e-05,6,1.051,-C4 -H4 -O1,1
C13 H15 N1 O3,4.25e-05,5,0.932,C12 H15 N1 O3,4.42e-05,6,0.942,-C1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H13 N1 O3,4.99e-05,6,0.917,-H2,0
C13 H15 N1 O3,4.25e-05,5,0.932,C12 H13 N1 O3,4.71e-05,6,0.885,-C1 -H2,0
C13 H15 N1 O3,4.25e-05,5,0.932,C11 H13 N1 O3,5.75e-05,6,0.944,-C2 -H2,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H13 N1 O2,1.78e-05,6,0.0,-H2 -O1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C12 H13 N1 O4,9.75e-05,6,0.955,-C1 -H2 O1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H13 N1 O4,8.4e-05,6,0.923,-H2 O1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H17 N1 O4,7.34e-05,6,0.774,H2 O1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H11 N1 O5,0.000121489,6,0.866,-H4 O2,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H15 N1 O5,0.000154943,6,0.899,O2,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H14 O4,0.000515673,6,0.912,-H1 O1 -N1,0
C13 H15 N1 O3,4.25e-05,5,0.932,C13 H15 N1 O4,9.18e-05,6,0.953,O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C12 H15 N1 O2,2.69e-05,6,0.0,-C1 -O2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C11 H13 N1 O4,8.94e-05,6,0.903,-C2 -H2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C12 H13 N1 O4,9.75e-05,6,0.955,-C1 -H2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C12 H15 N1 O4,9.6e-05,6,0.933,-C1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H16 N2 O3,2.95e-05,6,0.0,H1 -O1 N1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C9 H11 N1 O3,4.41e-05,6,0.889,-C4 -H4 -O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C12 H15 N1 O3,4.42e-05,6,0.942,-C1 -O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H13 N1 O4,8.4e-05,6,0.923,-H2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C11 H11 N1 O3,4.15e-05,6,0.777,-C2 -H4 -O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H13 N1 O3,4.99e-05,6,0.917,-H2 -O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H11 N1 O6,0.000147524,6,0.925,-H4 O2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H14 O5,0.001012993,6,0.943,-H1 O1 -N1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C12 H13 N1 O5,0.000142326,6,0.85,-C1 -H2 O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H15 N1 O6,0.000205421,6,0.985,O2,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H17 N1 O5,0.000140984,6,0.869,H2 O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H13 N1 O5,0.00014806,6,0.796,-H2 O1,0
C13 H15 N1 O4,9.63e-05,5,0.953,C13 H15 N1 O5,0.000154943,6,0.899,O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C12 H15 N1 O4,9.6e-05,6,0.933,-C1 -O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C12 H15 N1 O3,4.42e-05,6,0.942,-C1 -O2,0
C13 H15 N1 O5,0.000172329,5,0.899,C11 H13 N1 O5,0.000124902,6,0.945,-C2 -H2,0
C13 H15 N1 O5,0.000172329,5,0.899,C12 H15 N1 O5,0.000137696,6,0.887,-C1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H13 N1 O4,8.4e-05,6,0.923,-H2 -O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C12 H13 N1 O5,0.000142326,6,0.85,-C1 -H2,0
C13 H15 N1 O5,0.000172329,5,0.899,C9 H11 N1 O4,7.19e-05,6,1.131,-C4 -H4 -O1,1
C13 H15 N1 O5,0.000172329,5,0.899,C11 H11 N1 O4,8.49e-05,6,0.826,-C2 -H4 -O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H13 N1 O5,0.00014806,6,0.796,-H2,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H16 N2 O4,6.29e-05,6,0.827,H1 -O1 N1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H14 O6,0.001643441,6,0.998,-H1 O1 -N1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H15 N1 O7,0.000172734,6,0.897,O2,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H15 N1 O6,0.000205421,6,0.985,O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H17 N1 O6,0.000193141,6,1.092,H2 O1,1
C13 H15 N1 O5,0.000172329,5,0.899,C13 H13 N1 O6,0.000174302,6,0.949,-H2 O1,0
C13 H15 N1 O5,0.000172329,5,0.899,C13 H11 N1 O7,0.00013927,6,0.955,-H4 O2,0
C13 H15 N1 O5,0.000172329,5,0.899,C12 H13 N1 O6,0.000159964,6,0.961,-C1 -H2 O1,0
C13 H15 N1 O6,0.000208448,5,0.985,C11 H13 N1 O6,0.000144987,6,1.048,-C2 -H2,0
C13 H15 N1 O6,0.000208448,5,0.985,C12 H15 N1 O4,9.6e-05,6,0.933,-C1 -O2,0
